"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-02-27","AQU","1","Dirt","Happycrest","1  ","5","9-5","Katie Davis","Joseph Parker"
"2021-02-27","AQU","1","Dirt","Make Or Break","1A ","6","9-5","Trevor McCarthy","Mertkan Kantarmaci"
"2021-02-27","AQU","1","Dirt","Imprsstheprofessor","2  ","1","6-1","Pablo Morales","Philip Serpe"
"2021-02-27","AQU","1","Dirt","Syzygy","3  ","2","30-1","Jalon Samuel","Peter Chin"
"2021-02-27","AQU","1","Dirt","Choose Happiness","4  ","3","8-5","Eric Cancel","Gary Sciacca"
"2021-02-27","AQU","1","Dirt","First Dawn","5  ","4","8-1","Luis Cardenas","Andrew Williams"
"2021-02-27","AQU","1","Dirt","Gringotts","6  ","7","3-1","Benjamin Hernandez","Edmund Davis"
"2021-02-27","AQU","2","Dirt","Patti D"," 1 ","1","15-1","Pablo Morales","Nicholas Sideris"
"2021-02-27","AQU","2","Dirt","Hollywood Gina"," 2 ","2","7-2","Luis Cardenas","Danny Gargan"
"2021-02-27","AQU","2","Dirt","My Delicious"," 3 ","3","4-1","Luis Rodriguez Castro","Chad Summers"
"2021-02-27","AQU","2","Dirt","Madame Rose"," 4 ","4","30-1","Jalon Samuel","Eduardo Jones"
"2021-02-27","AQU","2","Dirt","Alpine Queen"," 5 ","5","12-1","Trevor McCarthy","John Pregman, Jr."
"2021-02-27","AQU","2","Dirt","One Glamorous Gal"," 6 ","6","4-5","Eric Cancel","George Weaver"
"2021-02-27","AQU","2","Dirt","Lulinda's Heart"," 7 ","7","12-1","Manuel Franco","Uriah St. Lewis"
"2021-02-27","AQU","2","Dirt","Absolute Privilege"," 8 ","8","15-1","Michael Luzzi","Wayne Potts"
"2021-02-27","AQU","3","Dirt","Tintoretto (GER)"," 1 ","1","30-1","Trevor McCarthy","Thomas Albertrani"
"2021-02-27","AQU","3","Dirt","Musical Heart"," 2 ","2","2-1","Dylan Davis","Rob Atras"
"2021-02-27","AQU","3","Dirt","Mr. Buff"," 3 ","3","3-5","Manuel Franco","John Kimmel"
"2021-02-27","AQU","3","Dirt","Limonite"," 4 ","4","5-1","Eric Cancel","Amira Chichakly"
"2021-02-27","AQU","3","Dirt","Alwaysmining"," 5 ","5","8-1","Jorge Vargas, Jr.","A. Trites"
"2021-02-27","AQU","4","Dirt","Not That Brady","1  ","7","5-2","Manuel Franco","Rudy Rodriguez"
