"Track","RaceNumber","HorsesRunning"
"ARP","2","9"
"ARP","3","9"
"ARP","5","9"
"ARP","6","10"
"ARP","7","12"
"ARP","8","9"
"ARP","9","9"
"ARP","10","11"
"BTP","2","10"
"BTP","6","10"
"FL","1","10"
"FL","2","12"
"FL","4","15"
"FL","5","12"
"FL","6","15"
"FL","7","9"
"FL","8","12"
"FP","5","9"
"FP","7","10"
"IND","5","14"
"IND","8","13"
"IND","9","10"
"IND","10","10"
"IND","11","11"
"LAD","2","10"
"LAD","4","10"
"LAD","6","10"
"LAD","7","11"
"MNR","2","9"
"MNR","9","9"
"PID","3","9"
"PID","4","11"
"PID","5","10"
"PID","8","10"
"PRX","4","10"
"PRX","9","12"
"PRX","10","10"
"TDN","1","9"
"TDN","3","11"
"TDN","8","9"
