"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-06-20","BEL","1","Turf","Conglomerate","1  ","4","7-2","Manuel Franco","Chad Brown"
"2020-06-20","BEL","1","Turf","Traffic Pattern","1A ","5","7-2","Irad Ortiz, Jr.","Chad Brown"
"2020-06-20","BEL","1","Turf","Sea City","2  ","12","20-1","Dylan Davis","John Stephens"
"2020-06-20","BEL","1","Turf","Hidden Style","2B ","13","20-1","Eric Cancel","John Stephens"
"2020-06-20","BEL","1","Turf","Zuzudini","3  ","1","20-1","Jorge Vargas, Jr.","Edward Barker"
"2020-06-20","BEL","1","Turf","Second Encore","4  ","2","50-1","Romero Maragh","Lawrence Smith"
"2020-06-20","BEL","1","Turf","Tiz Envy","5  ","3","15-1","Eric Cancel","Amira Chichakly"
"2020-06-20","BEL","1","Turf","Faze"," 6 ","6","20-1","Reylu Gutierrez","Robert Ribaudo"
"2020-06-20","BEL","1","Turf","Holy Emperor"," 7 ","7","6-1","Luis Saez","James Jerkens"
"2020-06-20","BEL","1","Turf","Scanno"," 8 ","8","3-1","Javier Castellano","Thomas Albertrani"
"2020-06-20","BEL","1","Turf","Striking Speed"," 9 ","9","6-1","Jose Lezcano","Linda Rice"
"2020-06-20","BEL","1","Turf","Souper Energizer","10 ","10","8-1","Joel Rosario","Michael Trombetta"
"2020-06-20","BEL","1","Turf","Turn of Events","11 ","11","9-2","Kendrick Carmouche","Michael Maker"
"2020-06-20","BEL","2","Dirt","No Parole"," 1 ","1","3-1","Luis Saez","Thomas Amoss"
"2020-06-20","BEL","2","Dirt","Meru"," 2 ","2","5-2","Irad Ortiz, Jr.","Jorge Duarte, Jr."
"2020-06-20","BEL","2","Dirt","Mischevious Alex"," 3 ","3","5-2","Kendrick Carmouche","John Servis"
"2020-06-20","BEL","2","Dirt","Echo Town"," 4 ","4","9-5","Ricardo Santana, Jr.","Steven Asmussen"
