"Track","RaceNumber","HorsesRunning"
"AP","4","9"
"AP","7","9"
"AP","8","10"
"BEL","3","11"
"BEL","5","11"
"BEL","6","15"
"BEL","8","10"
"BEL","9","13"
"BTP","4","9"
"BTP","7","9"
"BTP","8","12"
"BTP","9","9"
"CD","2","9"
"CD","3","14"
"CD","6","9"
"CD","8","11"
"CD","9","11"
"CT","6","9"
"CT","7","10"
"CT","8","10"
"EQA","1","12"
"EQA","2","10"
"EQA","3","9"
"EQA","5","12"
"EVD","3","10"
"EVD","4","12"
"EVD","5","11"
"EVD","6","9"
"EVD","7","13"
"EVD","9","9"
"FMT","3","9"
"FMT","10","9"
"FMT","12","10"
"GP","1","14"
"GP","4","10"
"GP","5","10"
"GP","7","9"
"GP","8","9"
"GP","9","16"
"LS","5","9"
"LS","6","10"
"LS","7","9"
"LS","9","12"
"MTH","2","11"
"MTH","4","14"
"MTH","5","9"
"PEN","3","9"
"PEN","4","12"
"PEN","6","9"
"PIM","1","11"
"PIM","3","15"
"PIM","5","16"
"PIM","7","12"
"PIM","8","9"
"PLN","7","9"
"POD","6","10"
"PRM","8","9"
"PRM","10","12"
"RAS","1","15"
"RAS","3","21"
"RAS","4","13"
"RAS","5","32"
"RAS","6","22"
"RAS","7","25"
"RUI","1","10"
"RUI","4","10"
"RUI","7","10"
"RUI","10","10"
"SA","1","11"
"SA","3","12"
"SA","7","10"
"SA","11","10"
