"Track","RaceNumber","HorsesRunning"
"ALB","1","10"
"ALB","2","12"
"ALB","3","12"
"ALB","4","10"
"ALB","6","12"
"ALB","8","9"
"ALB","9","11"
"ALB","10","12"
"AP","5","10"
"AP","7","9"
"AP","8","9"
"CT","1","9"
"CT","3","9"
"CT","5","11"
"CT","7","10"
"CT","8","9"
"DED","1","10"
"DED","2","10"
"DED","3","10"
"DED","4","10"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DED","10","10"
"DEL","4","14"
"DEL","7","14"
"DMR","6","9"
"DMR","7","10"
"DMR","8","9"
"DMR","10","9"
"DMR","11","13"
"ELP","5","12"
"ELP","6","13"
"ELP","8","12"
"ELP","9","9"
"ELP","10","13"
"EVD","4","9"
"EVD","5","11"
"EVD","6","14"
"EVD","7","13"
"EVD","8","9"
"EVD","9","11"
"GG","8","9"
"GP","1","13"
"GP","2","9"
"GP","4","10"
"GP","5","16"
"GP","7","16"
"GP","9","14"
"GP","11","16"
"LA","8","9"
"LAD","3","9"
"LAD","5","11"
"LAD","6","12"
"LAD","7","12"
"LRL","2","11"
"LRL","4","9"
"LRL","6","14"
"LRL","8","9"
"MTH","3","10"
"MTH","5","10"
"MTH","7","11"
"MTH","8","12"
"MTH","9","12"
"MTH","11","14"
"PRM","2","11"
"PRM","3","10"
"PRM","12","9"
"RET","2","10"
"RET","3","10"
"RET","4","10"
"RET","5","10"
"RET","9","10"
"RET","10","10"
"RUI","1","10"
"RUI","4","9"
"RUI","5","9"
"RUI","7","10"
"RUI","9","12"
"RUI","10","12"
"SAR","2","11"
"SAR","5","11"
"SAR","6","11"
"SAR","7","14"
"SAR","10","9"
"SAR","11","16"
"WYO","2","10"
"WYO","3","10"
"WYO","4","10"
"WYO","5","10"
"WYO","8","10"
"WYO","10","10"
"WYO","11","10"
