"Track","RaceNumber","HorsesRunning"
"CT","8","10"
"EQA","1","11"
"EQA","5","11"
"FG","4","11"
"FG","6","12"
"FG","7","9"
"FG","8","10"
"FG","9","11"
"GP","1","10"
"GP","2","9"
"GP","7","9"
"GP","10","11"
"HOU","1","9"
"HOU","5","11"
"HOU","8","9"
"HOU","9","11"
"HOU","10","10"
"LRL","8","11"
"OP","2","14"
"OP","5","12"
"OP","6","13"
"OP","7","9"
"OP","8","9"
"OP","9","12"
"PEN","2","10"
"PEN","3","12"
"PEN","6","9"
"PEN","8","12"
"PEN","11","12"
"TAM","5","10"
"TAM","7","9"
"TAM","9","9"
"TP","1","9"
"TP","2","12"
"TP","3","13"
"TP","4","13"
"TP","5","14"
"TP","6","14"
"TP","7","14"
"TP","8","14"
"TUP","2","11"
"TUP","7","9"
"TUP","9","9"
