"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-12-27","EVD","1","Dirt","Jj Kickin Cartel"," 1 ","1","5-1","Jasiel Aquino","Luis Martinez"
"2021-12-27","EVD","1","Dirt","Jrs Bayou Tee"," 2 ","2","7-2","Russell Leblanc","Sterling Elias"
"2021-12-27","EVD","1","Dirt","Habits Little Lady"," 3 ","3","3-1","Everardo Rodriguez","Martin Trejo"
"2021-12-27","EVD","1","Dirt","Mg Boy Time"," 4 ","4","6-1","Heriberto Aguilar-Orozco","Santiago Riojas, Jr."
"2021-12-27","EVD","1","Dirt","Smokeyyprincess"," 5 ","5","15-1","Ricardo Hernandez, Jr.","Jose Carrizales"
"2021-12-27","EVD","1","Dirt","Jrs Shiny Lil Piloto"," 6 ","6","5-2","Ubaldo Luna","Benjamin Wilbanks"
"2021-12-27","EVD","1","Dirt","Bc Angels Among Us"," 7 ","7","12-1","Guadalupe Lucio, Jr.","Lanny Keith"
"2021-12-27","EVD","1","Dirt","Jw First Contenders"," 8 ","8","10-1","Rolando Cabrera","Jaime Gonzalez"
"2021-12-27","EVD","2","Dirt","Brick Solid"," 1 ","1","2-1","Gerardo Castillo","Ruben Chavez"
"2021-12-27","EVD","2","Dirt","Da Pool Do"," 2 ","2","6-1","Leonardo Rodriguez","Jose Barron"
"2021-12-27","EVD","2","Dirt","Cousin Smith"," 3 ","3","5-2","Everardo Rodriguez","Martin Trejo"
"2021-12-27","EVD","2","Dirt","Apolitical Ivory"," 4 ","4","9-2","David Alvarez","Fernando Lopez"
"2021-12-27","EVD","2","Dirt","Fast Dashin Logan"," 5 ","5","3-1","Juan Garcia, Jr.","Trey Ellis"
"2021-12-27","EVD","2","Dirt","Zige Zige Zoom"," 6 ","6","15-1","Jose Rodriguez","Jose Barron"
"2021-12-27","EVD","3","Dirt","Wide Freakin Open"," 1 ","1","7-2","Juan Garcia","Kenneth Weeks"
