"Track","RaceNumber","HorsesRunning"
"AQU","5","9"
"CT","8","11"
"EQC","3","12"
"EQC","4","9"
"FG","2","9"
"FG","3","9"
"FG","4","9"
"FG","5","9"
"FG","6","10"
"FG","7","9"
"FG","8","9"
"FG","9","11"
"FG","10","13"
"GG","8","9"
"GP","1","11"
"GP","5","12"
"GP","7","16"
"GP","8","10"
"GP","11","9"
"GP","12","11"
"HOU","1","12"
"HOU","7","9"
"HOU","10","12"
"LAD","1","10"
"LAD","2","9"
"LAD","3","10"
"LAD","5","10"
"LAD","7","10"
"LRL","1","9"
"LRL","3","9"
"LRL","4","9"
"LRL","5","12"
"LRL","6","11"
"LRL","7","10"
"MVR","1","9"
"MVR","3","10"
"MVR","4","9"
"MVR","5","12"
"MVR","6","11"
"MVR","7","10"
"MVR","8","11"
"MVR","9","12"
"OP","1","10"
"OP","2","9"
"OP","4","10"
"OP","6","14"
"OP","7","13"
"OP","8","9"
"OP","9","13"
"SA","8","12"
"TAM","5","12"
"TAM","7","14"
"TAM","8","14"
"TAM","9","10"
"TAM","10","10"
"TP","1","14"
"TP","2","14"
"TP","3","14"
"TP","4","14"
"TP","5","14"
"TP","6","14"
"TP","7","10"
"TP","8","14"
