"Track","RaceNumber","HorsesRunning"
"AQU","1","9"
"AQU","5","11"
"AQU","6","9"
"AQU","7","14"
"AQU","8","11"
"AQU","9","12"
"CT","5","14"
"CT","9","9"
"CT","10","13"
"EQA","1","10"
"EQA","2","9"
"EQA","3","10"
"EQA","4","11"
"EQA","5","10"
"EVD","1","10"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"EVD","10","10"
"FG","2","10"
"FG","4","13"
"FG","5","11"
"FG","6","11"
"FG","7","9"
"FG","9","16"
"GP","1","12"
"GP","5","10"
"GP","8","9"
"GP","9","11"
"GP","10","10"
"LA","1","9"
"LA","5","9"
"LRC","1","10"
"LRC","2","12"
"LRC","3","11"
"LRC","6","12"
"LRC","7","9"
"LRC","8","9"
"LRC","9","12"
"LRL","8","10"
"LRL","9","10"
"MVR","4","9"
"MVR","6","11"
"MVR","7","11"
"MVR","8","9"
"PEN","1","12"
"PEN","2","9"
"PEN","3","12"
"PEN","5","9"
"PEN","7","9"
"PEN","9","10"
"PEN","11","12"
"RP","2","9"
"RP","3","12"
"RP","4","10"
"RP","5","14"
"RP","10","10"
"RP","11","11"
"RP","12","11"
"RP","13","12"
"TAM","4","9"
"TAM","5","14"
"TAM","6","10"
"TAM","7","12"
"TAM","8","11"
"TAM","9","13"
"TP","1","14"
"TP","2","14"
"TP","3","14"
"TP","4","14"
"TP","5","14"
"TP","6","14"
"TP","7","11"
"TP","8","14"
