"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-01-26","DED","MAIDEN SPECIAL WEIGHT ","3","Hearoseoneaster","15-1"," 2 ","2","FTL","Hightail"
"2021-01-26","DED","MAIDEN SPECIAL WEIGHT ","3","G Victory","6-1"," 3 ","3","FTL","Outwork"
"2021-01-26","DED","MAIDEN SPECIAL WEIGHT ","3","R T's Dude","10-1"," 6 ","6","FTL","First Dude"
"2021-01-26","LAD","MAIDEN CLAIMING($5,000) ","1","McW Ivorys Imprint","15-1"," 7 ","7","FTL","McM What a Episode"
"2021-01-26","MVR","MAIDEN SPECIAL WEIGHT ","5","Uncle Duke","10-1"," 1 ","1","FTL","Uncle Mo"
"2021-01-26","MVR","MAIDEN SPECIAL WEIGHT ","5","Ride On Comanche","9-2"," 2 ","2","FTL","Candy Ride*Arg"
"2021-01-26","MVR","MAIDEN SPECIAL WEIGHT ","5","Man Down","5-1"," 4 ","4","FTL","Stay Thirsty"
"2021-01-26","MVR","MAIDEN SPECIAL WEIGHT ","5","Dr Chappell","20-1"," 8 ","8","FTL","Temple City"
"2021-01-26","TUP","ALLOWANCE OPTIONAL CLAIMING($15,000) ","2","Dopo Lavoro","7-2"," 3 ","3","FTL","Harlan's Holiday"
"2021-01-26","TUP","MAIDEN CLAIMING($7,500) ","4","Lovely Legend","10-1"," 1 ","1","FTL","Truest Legend"
"2021-01-26","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","6","Spicy Sommelier","6-1"," 1 ","1","FTL","Stay Thirsty"
"2021-01-26","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","6","Point Break","6-1"," 3 ","3","FTL","Bodemeister"
"2021-01-26","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","6","Metarose","4-1"," 5 ","5","FTL","Metaboss"
"2021-01-26","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","6","Palace Star","6-1"," 7 ","7","FTL","Palace"
"2021-01-26","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","6","Ms Sally","12-1"," 8 ","8","FTL","Bob Black Jack"
