"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-10-03","BEL","1","Turf","Sosua"," 1 ","1","6-1","Jose Ortiz","Arnaud Delacour"
"2021-10-03","BEL","1","Turf","Too Much Tip"," 2 ","2","15-1","Javier Castellano","James Lawrence, II"
"2021-10-03","BEL","1","Turf","Madeleine Must (FR)"," 3 ","3","9-5","Joel Rosario","Christophe Clement"
"2021-10-03","BEL","1","Turf","Honey Cake (IRE)"," 4 ","4","2-1","Manuel Franco","Jonathan Thomas"
"2021-10-03","BEL","1","Turf","Flower Point"," 5 ","5","8-5","Luis Saez","Claude McGaughey III"
"2021-10-03","BEL","2","Inner turf","Freedomofthepress","1  ","1","1-1","Jose Ortiz","Chad Brown"
"2021-10-03","BEL","2","Inner turf","Control Function","1A ","12","1-1","Irad Ortiz, Jr.","Chad Brown"
"2021-10-03","BEL","2","Inner turf","Wicked Happy"," 2 ","2","8-1","Junior Alvarado","Leah Gyarmati"
"2021-10-03","BEL","2","Inner turf","Salino"," 3 ","3","10-1","Kendrick Carmouche","James Lawrence, II"
"2021-10-03","BEL","2","Inner turf","Now Yus Cant Leave"," 4 ","4","7-2","Manuel Franco","Thomas Morley"
"2021-10-03","BEL","2","Inner turf","Superbloodwolfmoon"," 5 ","5","50-1","Benjamin Hernandez","Richard Metivier"
"2021-10-03","BEL","2","Inner turf","Balinese"," 6 ","6","12-1","Luis Saez","Philip Serpe"
"2021-10-03","BEL","2","Inner turf","Synonymous"," 7 ","7","30-1","Christian Ramos","Patrick Quick"
"2021-10-03","BEL","2","Inner turf","Peacebethejourney"," 8 ","8","8-1","Javier Castellano","Jeremiah Englehart"
"2021-10-03","BEL","2","Inner turf","Dearest Kitten"," 9 ","9","12-1","Joel Rosario","Michael Maker"
"2021-10-03","BEL","2","Inner turf","Exotic Cat","10 ","10","30-1","Jalon Samuel","John Pregman, Jr."
"2021-10-03","BEL","2","Inner turf","Little Nutter","11 ","11","15-1","Jose Lezcano","Robert Klesaris"
"2021-10-03","BEL","3","Dirt","Sir William"," 1 ","1","12-1","Benjamin Hernandez","James Ferraro"
"2021-10-03","BEL","3","Dirt","Fenway"," 2 ","2","1-1","Luis Saez","Bob Baffert"
"2021-10-03","BEL","3","Dirt","The Great Gazoo"," 3 ","3","8-1","Ricardo Santana, Jr.","Juan Vazquez"
"2021-10-03","BEL","3","Dirt","Stonecoldwarrior"," 4 ","4","5-1","Javier Castellano","Patrick Reynolds"
"2021-10-03","BEL","3","Dirt","Kaden"," 5 ","5","10-1","Dylan Davis","Jeremiah Englehart"
