"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-09-17","ALB","1","Dirt","Sign Hawkingson"," 1 ","1","15-1","Manuel Ramos","Charles Pacheco"
"2021-09-17","ALB","1","Dirt","Corona de Vado"," 2 ","2","5-2","Enrique Garcia","Hermenegildo Aldavaz"
"2021-09-17","ALB","1","Dirt","Royaly Gone"," 3 ","3","10-1","Christian Ramos","Robert Gherardi"
"2021-09-17","ALB","1","Dirt","Super Moonflash"," 4 ","4","8-1","Alfredo Sigala","James Padgett, II"
"2021-09-17","ALB","1","Dirt","Zonna"," 5 ","5","4-1","Ron Beverly Jr.","Larry Chavez"
"2021-09-17","ALB","1","Dirt","Seedsandstemsagain"," 6 ","6","3-1","Duane Sterling","Dick Cappellucci"
"2021-09-17","ALB","1","Dirt","Complacida"," 7 ","7","6-1","Paul Nieto","Danny Martinez"
"2021-09-17","ALB","1","Dirt","Jedi Jennie"," 8 ","8","10-1","Erick Medellin","Jennifer Holmes"
"2021-09-17","ALB","1","Dirt","Rebel Roux"," 9 ","9","20-1","Alfredo Sigala","Esteban Ramirez"
"2021-09-17","ALB","2","Dirt","The Eagle Jordan"," 1 ","1","15-1","Jose Ortiz","Jose DeHerrera"
"2021-09-17","ALB","2","Dirt","The Maui Diamond"," 2 ","2","4-1","Jimmy Coates","Larry Chavez"
"2021-09-17","ALB","2","Dirt","El Pequitoseffort"," 3 ","3","6-1","Alejandro Medellin","Jose Gonzalez"
"2021-09-17","ALB","2","Dirt","Gaia Rising"," 4 ","4","15-1","Luis Guerrero","Larry Henry"
"2021-09-17","ALB","2","Dirt","Zoomin Coronas"," 5 ","5","12-1","Alonso Rivera","Jesus Carrete"
"2021-09-17","ALB","2","Dirt","Chicks by the Creek"," 6 ","6","8-1","Martin Felix","Cosme Velasquez"
"2021-09-17","ALB","2","Dirt","Apollitical Freedom"," 7 ","7","10-1","Jacob Enriquez","Jaime Martinez"
"2021-09-17","ALB","2","Dirt","Brickfielder Pz"," 8 ","8","9-2","Christian Ramos","Alejandro Chavez"
"2021-09-17","ALB","2","Dirt","James Da Freak"," 9 ","9","6-1","Luis Flores-Garcia","Juan Torres"
