"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-16","ALB","MAIDEN SPECIAL WEIGHT ","1","Reel Em In","15-1"," 2 ","2","FTL","Pearl Fisher"
"2020-09-16","ALB","MAIDEN SPECIAL WEIGHT ","1","Champ Spirit","12-1"," 5 ","5","FTL","Shame On Charlie"
"2020-09-16","ALB","MAIDEN SPECIAL WEIGHT ","1","Postmanfourtyeight","10-1"," 6 ","6","FTL","Quinton's Gold"
"2020-09-16","ALB","MAIDEN SPECIAL WEIGHT ","1","Tab Me Out","4-1"," 7 ","7","FTL","Abstraction"
"2020-09-16","ALB","MAIDEN SPECIAL WEIGHT ","1","Watford","9-2","11 ","11","FTL","Sway Away"
"2020-09-16","ALB","MAIDEN CLAIMING($6,500) ","5","Fi Fi d'Oro","12-1"," 9 ","9","FTL","Musaiter"
"2020-09-16","CBY","MAIDEN SPECIAL WEIGHT ","3","Includeanattitude","12-1"," 1 ","1","FTL","Include"
"2020-09-16","CBY","MAIDEN SPECIAL WEIGHT ","8","Celtics Wildcat","10-1"," 5 ","5","FTL","Westover Wildcat"
"2020-09-16","CBY","MAIDEN CLAIMING($5,000) ","13","Nazdrave","8-1"," 6 ","6","FTL","Secret Circle"
"2020-09-16","DEL","WAIVER CLAIMING($20,000) ","7","Kissedthegirls","12-1"," 6 ","6","FTL","Even the Score"
"2020-09-16","FL","MAIDEN CLAIMING($7,500) ","1","Northernrevolution","15-1"," 6 ","6","FTL","Revolutionary"
"2020-09-16","FL","ALLOWANCE ","3","A Dab Will Do","10-1"," 7 ","7","FTL","Paynter"
"2020-09-16","LAD","MAIDEN SPECIAL WEIGHT ","1","Mocito Royale","3-1"," 5 ","5","FTL","G. W.'s Skippie"
"2020-09-16","LAD","MAIDEN SPECIAL WEIGHT ","1","Standing Perfect","5-1"," 9 ","9","FTL","Half Ours"
"2020-09-16","LAD","MAIDEN SPECIAL WEIGHT ","1","Perfect One","7-2","10 ","10","FTL","Mshawish"
"2020-09-16","LAD","MAIDEN SPECIAL WEIGHT ","1","Joe's Heifer","8-1","11 ","11","FTL","Summer Front"
"2020-09-16","LAD","MAIDEN SPECIAL WEIGHT ","1","Hiccup","7-2","13 ","13","FTL","Overanalyze"
"2020-09-16","LAD","MAIDEN CLAIMING($5,000) ","3","Miss Private Eye","20-1"," 1 ","1","FTL","Private Vow"
"2020-09-16","MNR","MAIDEN SPECIAL WEIGHT ","7","Call My Agent","15-1"," 4 ","4","FTL","Jack Milton"
"2020-09-16","PID","MAIDEN CLAIMING($7,500) ","4","Can't Katz Her","6-1","10 ","10","FTL","Katz My Song"
"2020-09-16","PRX","MAIDEN CLAIMING($25,000) ","1","Saponara","6-1","6  ","7","FTL","Mosler"
"2020-09-16","RP","MAIDEN CLAIMING($15,000) ","1","Maddie's Music","9-2"," 2 ","2","FTL","Maclean's Music"
"2020-09-16","RP","MAIDEN CLAIMING($15,000) ","1","Ms Falsetto","10-1"," 5 ","5","FTL","Tale of the Cat"
"2020-09-16","RP","MAIDEN CLAIMING($15,000) ","1","She's Grrreat","8-1"," 8 ","8","FTL","Frost Giant"
"2020-09-16","RP","MAIDEN SPECIAL WEIGHT ","2","Fiftyshadesopurple","12-1"," 1 ","1","FTL","I Want Revenge"
"2020-09-16","RP","MAIDEN SPECIAL WEIGHT ","2","Resolutionist","15-1"," 7 ","7","FTL","New Year's Day"
"2020-09-16","RP","MAIDEN SPECIAL WEIGHT ","5","Granny Jewell","20-1"," 8 ","8","FTL","Chitoz"
"2020-09-16","RP","MAIDEN SPECIAL WEIGHT ","5","Unexpected Storm","15-1","10 ","10","FTL","Stormy Atlantic"
"2020-09-16","RP","MAIDEN CLAIMING($7,500) ","6","Fatefully Yours","15-1"," 6 ","6","FTL","Graydar"
"2020-09-16","RP","MAIDEN CLAIMING($7,500) ","6","Spinyourdreams","8-1","11 ","11","FTL","Oxbow"
