"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-11","BEL","ALLOWANCE ","5","Fregua (GB)","6-1"," 6 ","6","FTL","Dansili*GB"
"2020-07-11","BEL","MAIDEN CLAIMING($40,000) ","6","Tonilee","30-1"," 4 ","4","FTL","Overanalyze"
"2020-07-11","BEL","MAIDEN CLAIMING($40,000) ","6","Oak Creek Canyon","3-1","16 ","16","FTL","Bellamy Road"
"2020-07-11","BEL","ALLOWANCE ","9","Fly Fly Away","6-1","10 ","10","FTL","First Samurai"
"2020-07-11","BEL","MAIDEN CLAIMING($25,000) ","10","J P's Song","12-1"," 1 ","1","FTL","Gemologist"
"2020-07-11","BEL","MAIDEN CLAIMING($25,000) ","10","Warriors Revenge","12-1"," 7 ","7","FTL","Warrior's Reward"
"2020-07-11","DED","MAIDEN CLAIMING($5,000) ","1","Bjs Dragonchik","20-1"," 5 ","5","FTL","Dragon Wings"
"2020-07-11","DED","MAIDEN CLAIMING($5,000) ","1","Jj Eyes Cartel","8-1"," 7 ","7","FTL","Cartel Jr"
"2020-07-11","DED","MAIDEN ","5","Angel of Da Cartel","20-1"," 1 ","1","FTL","Tee Cos"
"2020-07-11","DED","MAIDEN ","5","Mr Weslaco","20-1"," 4 ","4","FTL","Brimmerton"
"2020-07-11","DED","MAIDEN ","5","Lady Denim","8-1"," 5 ","5","FTL","Sixes Royal"
"2020-07-11","DED","MAIDEN ","5","Sheezavailable","15-1"," 6 ","6","FTL","Inseperable"
"2020-07-11","DED","MAIDEN CLAIMING($50,000) ","7","Wicked Blue Streak","12-1"," 1 ","1","FTL","Jess Louisiana Blue"
"2020-07-11","DED","MAIDEN CLAIMING($50,000) ","7","Bc Stormin Da Bank","6-1"," 3 ","3","FTL","Reba Reba Corona"
"2020-07-11","DED","MAIDEN CLAIMING($50,000) ","7","Tee Bone Special","8-1"," 7 ","7","FTL","Tee Cos"
"2020-07-11","DEL","MAIDEN SPECIAL WEIGHT ","1","Royal Collection","6-1"," 8 ","8","FTL","Munnings"
"2020-07-11","DEL","MAIDEN SPECIAL WEIGHT ","4","Belongs to Babe","15-1"," 5 ","5","FTL","Musket Man"
"2020-07-11","DEL","WAIVER MAIDEN CLAIMING($20,000) ","5","Connie Too","12-1"," 2 ","2","FTL","Trappe Shot"
"2020-07-11","DEL","WAIVER MAIDEN CLAIMING($20,000) ","5","Mavilus","9-2"," 4 ","4","FTL","Orientate"
"2020-07-11","DEL","WAIVER MAIDEN CLAIMING($20,000) ","5","Treasure Seeker","12-1"," 7 ","7","FTL","Treasure Beach*GB"
"2020-07-11","DEL","WAIVER MAIDEN CLAIMING($20,000) ","5","Nurse Rachett","15-1"," 8 ","8","FTL","Flat Out"
"2020-07-11","DEL","WAIVER MAIDEN CLAIMING($20,000) ","5","Kens Lady","8-1","11 ","11","FTL","Mosler"
"2020-07-11","DEL","ALLOWANCE OPTIONAL CLAIMING($25,000) ","9","Rambaldi (IRE)","12-1"," 8 ","8","FTL","Rip Van Winkle*Ire"
