"Track","RaceNumber","HorsesRunning"
"BTP","6","9"
"BTP","7","9"
"BTP","8","11"
"DED","1","10"
"DED","3","10"
"DED","5","10"
"DED","7","10"
"DED","9","10"
"DEL","2","9"
"DEL","4","10"
"DEL","5","14"
"DEL","7","13"
"EMD","6","9"
"EMD","7","9"
"EVD","5","9"
"EVD","7","9"
"FL","6","10"
"FL","7","9"
"FL","8","9"
"IND","6","9"
"IND","8","12"
"IND","9","12"
"IND","10","12"
"MNR","1","9"
"MNR","2","12"
"MNR","3","9"
"MNR","4","10"
"PEN","2","12"
"PEN","3","12"
"PEN","5","11"
"PRX","4","11"
"PRX","7","12"
"PRX","8","10"
"PRX","9","14"
"PRX","11","11"
"RAS","1","22"
"RAS","2","15"
"RAS","3","13"
"RAS","5","33"
"RAS","6","28"
"RAS","7","18"
"TDN","2","9"
"TDN","4","9"
"TDN","8","9"
