"Track","RaceNumber","HorsesRunning"
"ARP","7","9"
"BEL","4","13"
"BEL","5","13"
"BEL","6","11"
"BEL","8","10"
"BEL","9","14"
"BTP","8","9"
"DEL","4","9"
"DEL","5","9"
"EVD","4","9"
"EVD","5","9"
"EVD","6","9"
"EVD","7","10"
"EVD","8","9"
"GP","6","11"
"GP","8","11"
"IND","3","14"
"IND","4","11"
"IND","5","11"
"IND","7","11"
"IND","8","9"
"IND","9","9"
"LRL","1","10"
"LRL","3","16"
"LRL","4","9"
"LRL","5","16"
"LRL","6","9"
"LRL","7","12"
"LRL","9","9"
"PID","4","11"
"PID","6","9"
"RP","2","11"
"RP","5","9"
"RP","6","12"
"RP","7","10"
"RP","8","11"
"RP","9","9"
