"Track","RaceNumber","HorsesRunning"
"BEL","2","12"
"BEL","3","10"
"BEL","4","10"
"BEL","5","10"
"BEL","6","10"
"BEL","7","12"
"BEL","8","11"
"BEL","10","16"
"BTP","2","16"
"BTP","3","9"
"BTP","4","12"
"BTP","5","16"
"BTP","7","11"
"BTP","8","13"
"CT","5","11"
"CT","7","10"
"CT","8","11"
"DED","1","9"
"DED","3","10"
"DED","4","9"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","9"
"DED","10","10"
"DMR","5","9"
"DMR","6","10"
"DMR","9","12"
"DMR","10","11"
"EQA","1","16"
"EQA","2","10"
"EQA","3","10"
"EQA","4","13"
"EQA","5","12"
"EVD","5","9"
"EVD","6","14"
"EVD","7","9"
"EVD","8","10"
"EVD","9","13"
"GP","1","11"
"GP","3","10"
"GP","5","10"
"GP","6","10"
"GP","7","9"
"GP","8","10"
"GP","9","13"
"KEE","2","10"
"KEE","4","16"
"KEE","6","9"
"KEE","8","10"
"KEE","9","15"
"LA","1","11"
"LRL","3","9"
"LRL","4","13"
"LRL","5","9"
"LRL","6","16"
"LRL","7","10"
"LRL","8","12"
"LRL","10","9"
"MTH","1","14"
"MTH","5","14"
"PEN","1","9"
"PEN","2","12"
"PEN","3","12"
"PEN","4","10"
"PEN","5","12"
"PEN","6","10"
"PEN","8","10"
"PRM","5","9"
"PRM","11","12"
"RET","1","10"
"RET","2","10"
"RET","3","10"
"RET","4","9"
"RET","5","10"
"RET","6","10"
"RET","7","10"
"RET","8","10"
"RET","9","10"
"RET","10","9"
"RUI","1","10"
"RUI","2","9"
"RUI","3","9"
"RUI","4","10"
"RUI","5","10"
"RUI","6","9"
"RUI","7","9"
"RUI","8","9"
"RUI","9","10"
"RUI","10","9"
"RUI","11","9"
