"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","2","She's Like Thunder","10-1"," 4 ","4","FTL","Astern*Aus"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","2","Zoomed In","6-1"," 6 ","6","FTL","Dialed In"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","2","Beverly's Charge","12-1"," 9 ","9","FTL","Greeley's Conquest"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","2","Sequist","5-1","10 ","10","FTL","Nyquist"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","4","Capt. Candy","5-1"," 1 ","1","FTL","Imagining"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","4","Band Leader","12-1"," 2 ","2","FTL","Bandbox"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","4","Wish Me Home","4-1"," 4 ","4","FTL","Midshipman"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","4","A Lot Like Xmas","8-1"," 6 ","6","FTL","More Than Ready"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","4","Insurrectionist","8-1"," 9 ","9","FTL","Divining Rod"
"2021-07-20","CNL","MAIDEN SPECIAL WEIGHT ","4","Roll Dem Bones","12-1","10 ","10","FTL","Freedom Child"
"2021-07-20","DED","MAIDEN CLAIMING($20,000) ","4","Dk Cashin Fortunes","12-1"," 8 ","8","FTL","Tres Fortunes"
"2021-07-20","DED","MAIDEN CLAIMING($10,000) ","5","Thisbcanfly","5-1"," 6 ","6","FTL","Jess Louisiana Blue"
"2021-07-20","DED","MAIDEN CLAIMING($5,000) ","7","Chicks and Stones","15-1"," 4 ","4","FTL","A Royal Symphony"
"2021-07-20","FL","CLAIMING($9,000) ","6","Katies Courage","15-1","8  ","9","FTL","Flat Out"
"2021-07-20","FMT","MAIDEN CLAIMING($5,000) ","5","Blessed Kip","15-1"," 2 ","2","FTL","Notional"
"2021-07-20","FMT","MAIDEN SPECIAL WEIGHT ","11","Keep a Promise","20-1"," 3 ","3","FTL","Western Expression"
"2021-07-20","FMT","MAIDEN SPECIAL WEIGHT ","11","Lena's Shadow","12-1"," 8 ","8","FTL","Earths Vain Shadow"
"2021-07-20","IND","MAIDEN CLAIMING($30,000) ","1","Silent Sonata","8-1"," 1 ","1","FTL","Girolamo"
"2021-07-20","IND","MAIDEN CLAIMING($30,000) ","1","Rockin Justice","3-1"," 2 ","2","FTL","Harry's Holiday"
"2021-07-20","IND","MAIDEN CLAIMING($30,000) ","1","Successfully Done","7-2"," 3 ","3","FTL","Successful Appeal"
"2021-07-20","IND","ALLOWANCE ","2","Remember Me First","8-1"," 1 ","1","FTL","Deputy Storm"
"2021-07-20","IND","MAIDEN SPECIAL WEIGHT ","6","Blessing the Flag","6-1"," 3 ","3","FTL","Distorted Humor"
"2021-07-20","IND","MAIDEN SPECIAL WEIGHT ","6","Lil Kings Princess","2-1"," 4 ","4","FTL","Street Boss"
"2021-07-20","IND","MAIDEN SPECIAL WEIGHT ","8","Not a Role Model","20-1","12 ","12","FTL","Monba"
"2021-07-20","LAD","MAIDEN CLAIMING($5,000) ","2","Tenpins Territory","8-1"," 4 ","4","FTL","Tenpins"
"2021-07-20","LAD","MAIDEN CLAIMING($12,500) ","3","Cleric","15-1"," 1 ","1","FTL","Dominus"
"2021-07-20","LAD","MAIDEN CLAIMING($12,500) ","3","De Livermore","10-1"," 3 ","3","FTL","Mt Pro"
"2021-07-20","LAD","MAIDEN CLAIMING($12,500) ","3","Saul Good Man","6-1"," 4 ","4","FTL","Doc N Bubba G"
"2021-07-20","PEN","MAIDEN SPECIAL WEIGHT ","4","Kibale","12-1"," 8 ","8","FTL","Astrology"
"2021-07-20","PEN","MAIDEN SPECIAL WEIGHT ","4","American Forces","4-1","10 ","10","FTL","American Pharoah"
"2021-07-20","PEN","MAIDEN CLAIMING($7,500) ","7","Kaffeinated","12-1"," 4 ","4","FTL","Jump Start"
"2021-07-20","TDN","CLAIMING($5,000) ","3","Gran City","10-1","4  ","3","FTL","City Zip"
