"Track","RaceNumber","HorsesRunning"
"ALB","2","9"
"ALB","5","11"
"ALB","6","12"
"ALB","7","10"
"ALB","8","10"
"AP","2","9"
"AP","3","11"
"AP","5","9"
"AP","6","11"
"AP","7","10"
"AP","8","10"
"CT","3","9"
"CT","5","12"
"CT","8","13"
"DEL","3","9"
"DEL","4","14"
"DEL","7","14"
"DEL","8","9"
"DMR","5","11"
"DMR","9","12"
"DMR","11","10"
"ELP","7","9"
"ELP","8","14"
"ELP","9","9"
"EVD","2","10"
"EVD","3","12"
"EVD","4","13"
"EVD","5","14"
"EVD","6","12"
"EVD","7","11"
"EVD","8","12"
"EVD","9","14"
"GG","5","9"
"GG","8","9"
"GG","9","12"
"GP","1","16"
"GP","5","14"
"GP","7","12"
"GP","8","9"
"GP","10","10"
"GP","11","9"
"GP","12","13"
"LAD","1","10"
"LAD","4","13"
"LAD","5","14"
"LAD","6","12"
"LAD","7","9"
"LRL","2","9"
"LRL","4","11"
"LRL","5","16"
"LRL","7","12"
"LRL","8","12"
"MTH","1","10"
"MTH","3","10"
"MTH","5","10"
"MTH","7","14"
"MTH","9","10"
"MTH","10","9"
"MTH","11","12"
"MTH","12","10"
"MTH","13","10"
"PRM","3","10"
"PRM","8","11"
"RET","1","10"
"RET","2","10"
"RET","3","10"
"RET","4","9"
"RET","6","10"
"RET","8","10"
"RET","10","10"
"RP","2","12"
"RP","5","12"
"RP","6","11"
"RP","7","11"
"RP","8","9"
"RUI","5","9"
"RUI","7","12"
"RUI","8","9"
"RUI","9","9"
"SAR","2","11"
"SAR","3","11"
"SAR","6","10"
"SAR","8","11"
"SAR","10","9"
"SAR","11","12"
"SWF","7","10"
"SWF","8","9"
