"Track","RaceNumber","HorsesRunning"
"AQU","6","9"
"AQU","7","9"
"AQU","8","9"
"CT","4","10"
"CT","5","10"
"DED","1","10"
"DED","3","12"
"DED","5","10"
"DED","6","9"
"DED","9","11"
"FG","2","10"
"FG","3","9"
"FG","4","14"
"FG","5","9"
"FG","6","13"
"FG","8","11"
"FG","9","15"
"GP","1","10"
"GP","7","12"
"GP","9","10"
"GP","10","11"
"HOU","5","10"
"HOU","8","9"
"OP","1","14"
"OP","3","12"
"OP","5","9"
"OP","6","9"
"OP","7","9"
"OP","9","12"
"TP","1","10"
"TP","2","10"
"TP","4","14"
"TP","5","14"
"TP","6","13"
"TP","7","14"
"TP","8","11"
"TP","9","14"
"TUP","5","9"
"TUP","6","9"
"TUP","7","9"
"TUP","8","11"
"TUP","9","12"
