"Track","RaceNumber","HorsesRunning"
"ALB","1","12"
"ALB","2","12"
"ALB","3","12"
"ALB","4","12"
"ALB","5","12"
"ALB","6","11"
"ALB","7","12"
"ALB","8","10"
"ALB","9","12"
"ALB","10","12"
"ALB","11","10"
"BEL","3","9"
"BEL","5","16"
"BEL","6","16"
"BEL","7","12"
"BEL","8","9"
"BEL","9","10"
"BEL","10","11"
"CD","6","14"
"CD","7","9"
"CD","9","10"
"CD","10","9"
"EMD","7","9"
"GG","3","9"
"GG","5","9"
"GG","6","10"
"GG","7","10"
"GG","8","9"
"GG","9","10"
"GG","10","11"
"GG","11","10"
"GP","1","9"
"GP","2","11"
"GP","3","14"
"GP","4","9"
"GP","5","14"
"GP","7","12"
"GP","8","9"
"GP","9","9"
"GP","10","9"
"LS","1","10"
"LS","2","9"
"LS","4","10"
"LS","5","9"
"LS","6","10"
"LS","8","10"
"LS","9","10"
"LS","10","10"
"LS","11","10"
"LS","12","10"
"MNR","1","12"
"MNR","2","11"
"MNR","4","10"
"MNR","5","12"
"MNR","6","14"
"MNR","8","12"
"MNR","9","14"
"MTH","1","10"
"MTH","3","10"
"MTH","5","14"
"MTH","7","10"
"MTH","9","11"
"MTH","11","11"
"MTH","13","12"
"POD","2","9"
"POD","3","10"
"POD","4","10"
"POD","5","9"
"POD","7","9"
"POD","9","10"
"PRM","6","11"
"PRM","7","9"
"PRM","9","12"
"SWF","1","10"
"SWF","2","10"
"SWF","3","10"
"SWF","4","10"
"SWF","5","10"
"SWF","6","9"
"SWF","9","10"
"SWF","10","10"
"SWF","11","10"
"WRD","2","10"
"WRD","4","9"
"WRD","6","9"
"WRD","8","10"
"WRD","9","9"
"WRD","11","10"
