"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-12-18","EVD","MAIDEN CLAIMING($10,000) ","1","Okie Hombre","12-1"," 9 ","9","FTL","Dashin Hombre"
"2020-12-18","EVD","MAIDEN CLAIMING($5,000) ","5","Feature a Patriot","5-1"," 3 ","3","FTL","This Bachelors Fine"
"2020-12-18","FG","MAIDEN CLAIMING($12,500) ","1","Abacus On Tap","6-1"," 5 ","5","FTL","Stormy Atlantic"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Birthday Party","7-2","1A ","8","FTL","Bernardini"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Loving Lucky","4-1","2  ","1","FTL","Lookin At Lucky"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Directional","8-1"," 5 ","5","FTL","Liam's Map"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Cody's Legacy","8-1"," 6 ","6","FTL","Daredevil"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Olympic Champion","20-1","8  ","9","FTL","Super Saver"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Harrison's Rose","20-1","9  ","10","FTL","Broken Vow"
"2020-12-18","FG","MAIDEN CLAIMING($40,000) ","5","Action Seeker","9-2","10 ","11","FTL","Candy Ride*Arg"
"2020-12-18","FG","MAIDEN SPECIAL WEIGHT ","7","Divine Comedy","7-2","1A ","7","FTL","Into Mischief"
"2020-12-18","FG","MAIDEN SPECIAL WEIGHT ","7","Taptime","15-1"," 2 ","2","FTL","Tapiture"
"2020-12-18","FG","MAIDEN SPECIAL WEIGHT ","7","Brest Fortress","30-1"," 3 ","3","FTL","Constitution"
"2020-12-18","FG","MAIDEN SPECIAL WEIGHT ","7","Empress Catherine","5-2"," 4 ","4","FTL","Nyquist"
"2020-12-18","FG","MAIDEN SPECIAL WEIGHT ","7","Take Charge Lorin","7-2","7  ","8","FTL","Tapit"
"2020-12-18","FG","MAIDEN SPECIAL WEIGHT ","7","Total Malice","10-1","8  ","9","FTL","Palace Malice"
"2020-12-18","FG","ALLOWANCE ","8","Izeonpoint","12-1"," 5 ","5","FTL","Point of Entry"
"2020-12-18","FG","ALLOWANCE ","8","Rock Star Parking","9-2"," 7 ","7","FTL","Upstart"
"2020-12-18","GP","MAIDEN SPECIAL WEIGHT ","7","Emperor Ofthe Nile","7-2"," 4 ","4","FTL","Pioneerof the Nile"
"2020-12-18","LA","MAIDEN ","4","Bf Nobodys Foose","6-1"," 4 ","4","FTL","Foose"
"2020-12-18","LRC","MAIDEN CLAIMING($18,000) ","9","Slamin' Daddy","30-1"," 8 ","8","FTL","Daddy Nose Best"
