"Track","RaceNumber","HorsesRunning"
"DED","1","10"
"DED","2","10"
"DED","4","12"
"DED","6","10"
"DED","7","9"
"DED","8","9"
"DED","9","12"
"MNR","1","9"
"MNR","2","9"
"MNR","5","11"
"MNR","7","10"
"MNR","9","11"
"MVR","5","9"
"MVR","6","11"
"MVR","7","10"
"MVR","8","10"
"PRX","3","11"
"PRX","4","10"
"PRX","6","9"
"PRX","7","13"
"PRX","8","9"
"PRX","9","10"
"PRX","10","12"
"RP","3","9"
"RP","5","12"
"RP","7","9"
"RP","10","12"
"ZIA","1","10"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","8","11"
"ZIA","9","12"
"ZIA","10","10"
"ZIA","11","12"
