"Track","RaceNumber","HorsesRunning"
"AQU","1","10"
"AQU","2","16"
"AQU","3","11"
"AQU","6","16"
"AQU","7","16"
"AQU","9","9"
"AQU","10","16"
"BC","6","24"
"BC","7","23"
"BC","9","19"
"BC","10","15"
"BCC","1","14"
"BCC","2","10"
"BCD","2","10"
"BCF","1","9"
"BCF","2","15"
"BCF","3","18"
"BCF","4","9"
"BCF","5","14"
"BCF","6","17"
"BCF","7","16"
"BCF","9","16"
"BCF","10","14"
"BCT","1","16"
"BCT","2","10"
"CT","4","9"
"CT","5","10"
"CT","6","9"
"CT","7","9"
"CT","8","12"
"CT","9","14"
"DMR","5","9"
"DMR","6","11"
"DMR","7","10"
"DMR","8","11"
"EQA","1","14"
"EQA","4","9"
"EQA","5","10"
"EVD","2","9"
"EVD","3","9"
"EVD","4","9"
"EVD","5","10"
"EVD","7","10"
"EVD","9","10"
"GG","8","9"
"GPW","3","10"
"GPW","4","9"
"GPW","8","14"
"GPW","9","9"
"HAW","3","13"
"HAW","5","12"
"HAW","6","10"
"HAW","7","12"
"HAW","9","9"
"KEE","1","9"
"KEE","2","15"
"KEE","3","18"
"KEE","4","9"
"KEE","5","14"
"KEE","6","17"
"KEE","7","16"
"KEE","9","16"
"KEE","10","14"
"LRL","5","14"
"LRL","6","11"
"LRL","8","10"
"PEN","2","10"
"PEN","3","10"
"PEN","5","12"
"PEN","6","11"
"PEN","8","9"
"PEN","9","12"
"PEN","11","12"
"RP","1","9"
"RP","2","10"
"RP","3","10"
"RP","4","10"
"RP","5","14"
"RP","6","9"
"RP","7","9"
"RP","8","9"
"RP","9","10"
"WRD","9","9"
"WRD","10","9"
"WRD","11","10"
"WRD","12","9"
