"Track","RaceNumber","HorsesRunning"
"AP","1","10"
"AP","2","9"
"AP","3","12"
"AP","4","11"
"AP","5","12"
"AP","6","13"
"AP","7","12"
"AP","8","14"
"AP","9","14"
"BEL","2","13"
"BEL","5","11"
"BEL","6","9"
"BEL","7","12"
"BEL","8","10"
"BEL","9","10"
"BEL","11","14"
"CD","5","10"
"CD","6","9"
"CD","7","9"
"CD","10","10"
"CD","11","9"
"CT","3","9"
"DEL","1","10"
"DEL","2","13"
"DEL","4","9"
"DEL","5","10"
"DEL","7","14"
"DEL","8","10"
"DEL","9","14"
"DEL","10","12"
"DEL","11","9"
"EMD","9","10"
"GG","5","10"
"GG","8","12"
"GG","9","9"
"GP","1","13"
"GP","4","11"
"GP","6","12"
"GP","8","11"
"GP","10","16"
"GP","11","10"
"GP","12","11"
"LA","10","9"
"LRC","4","9"
"LRC","7","11"
"LRC","9","12"
"LRL","1","12"
"LRL","6","12"
"LS","2","9"
"LS","3","10"
"LS","4","10"
"LS","5","10"
"LS","7","10"
"LS","8","10"
"LS","9","10"
"LS","10","9"
"LS","11","10"
"LS","12","10"
"MTH","1","9"
"MTH","5","10"
"MTH","6","10"
"MTH","8","9"
"MTH","9","11"
"MTH","11","11"
"MTH","12","9"
"MTH","13","10"
"MTH","14","9"
"POD","9","10"
"POD","11","9"
"PRM","2","12"
"PRM","3","11"
"PRM","4","10"
"PRM","5","10"
"PRM","8","9"
"PRM","9","9"
"PRM","11","10"
"PRM","12","10"
"PRX","1","13"
"PRX","2","11"
"PRX","3","11"
"PRX","4","16"
"PRX","5","13"
"PRX","8","9"
"PRX","9","13"
"PRX","11","9"
"PRX","12","10"
"PRX","13","11"
"RP","2","12"
"RP","9","12"
"SHW","1","9"
"SHW","2","10"
"SHW","3","9"
"SHW","6","9"
"SHW","7","17"
"SHW","8","17"
"SWF","2","10"
"SWF","3","10"
"SWF","4","10"
"SWF","8","10"
"SWF","9","10"
"SWF","10","10"
"WRD","2","9"
"WRD","4","9"
"WRD","7","9"
"WRD","10","9"
