"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-07-07","ARP","1","Dirt","Southernstylemission"," 1 ","1","5-2","Jhaciel Soto","Julio Corral"
"2020-07-07","ARP","1","Dirt","Wagonfullofdarlings"," 2 ","2","20-1","Ron Beverly Jr.","Mike Alire"
"2020-07-07","ARP","1","Dirt","Vf First Brave Stan"," 3 ","3","10-1","Roman Chapa","Mike Alire"
"2020-07-07","ARP","1","Dirt","Sweet Sweet Girl"," 4 ","4","8-1","Edgar Martinez","Anibar Vega"
"2020-07-07","ARP","1","Dirt","Condone"," 5 ","5","7-2","Alfredo Triana Jr.","Zachary Quezada"
"2020-07-07","ARP","1","Dirt","The Valiant King"," 6 ","6","9-2","Manuel Meza","Miguel Pena"
"2020-07-07","ARP","1","Dirt","Tres Seis Commotion"," 7 ","7","6-1","Alejandro Luna","Jose Barron"
"2020-07-07","ARP","1","Dirt","A Chabanero"," 8 ","8","10-1","Jacquelyn Bobroff","Frankie Martinez"
"2020-07-07","ARP","1","Dirt","A Lota Class Action"," 9 ","9","8-1","Jose Meza","Uriel Delgado"
"2020-07-07","ARP","1","Dirt","No Torious","10 ","10","4-1","Fernando Fonseca-Soto","Roberto Gomez"
"2020-07-07","ARP","1","Dirt","Maria D Los Angeles","11 ","11","15-1","Jose Ruiz","Anibar Vega"
"2020-07-07","ARP","2","Dirt","Saddle in Commando"," 1 ","1","9-2","Bryan McNeil","Stetson Rushton"
"2020-07-07","ARP","2","Dirt","Flashin the Cash"," 2 ","2","7-2","Dakota Wood","Stetson Mitchell"
"2020-07-07","ARP","2","Dirt","Loose Change"," 3 ","3","6-1","Adrian Ramos","Ty Garrett"
"2020-07-07","ARP","2","Dirt","Color Me Behold"," 4 ","4","10-1","Luis Rodriguez","Stetson Mitchell"
"2020-07-07","ARP","2","Dirt","Dreaming Type"," 5 ","5","6-1","Richard Esquibel","Kerry Kemper"
"2020-07-07","ARP","2","Dirt","Racquetman"," 6 ","6","5-2","Travis Wales","Temple Rushton"
"2020-07-07","ARP","2","Dirt","Full of Gold"," 7 ","7","15-1","Karlo Lopez","Alfredo Asprino"
"2020-07-07","ARP","3","Dirt","Bar Room Brawl"," 1 ","1","10-1","Adrian Ramos","Uriel Delgado"
"2020-07-07","ARP","3","Dirt","Dani's Choice"," 2 ","2","8-1","Alfredo Triana Jr.","Temple Rushton"
"2020-07-07","ARP","3","Dirt","Cozy Bar"," 3 ","3","5-2","Richard Esquibel","Mark Esquibel"
"2020-07-07","ARP","3","Dirt","Cold Snack Thirty"," 4 ","4","12-1","John Jude","Jose Chavez"
"2020-07-07","ARP","3","Dirt","Get Er Done"," 5 ","5","7-2","Travis Wales","Vaughn Long"
"2020-07-07","ARP","3","Dirt","Silis"," 6 ","6","10-1","Karlo Lopez","Stetson Mitchell"
"2020-07-07","ARP","3","Dirt","Dun Sober"," 7 ","7","9-2","Dakota Wood","Stetson Mitchell"
"2020-07-07","ARP","3","Dirt","Tatar"," 8 ","8","4-1","Jorge Carreno","Kerry Kemper"
"2020-07-07","ARP","4","Dirt","Coastal Curves"," 1 ","1","6-1","Alfredo Triana Jr.","Dickie Martinez"
"2020-07-07","ARP","4","Dirt","Sharp Holiday"," 2 ","2","20-1","Deudis Pena-Mora","Alfredo Asprino"
"2020-07-07","ARP","4","Dirt","Classy and Fast"," 3 ","3","8-1","Nathan Haar","Salvador Arceo"
"2020-07-07","ARP","4","Dirt","Put Sarah On"," 4 ","4","4-1","Bryan McNeil","Salvador Arceo"
"2020-07-07","ARP","4","Dirt","Miss Ellie's Girl"," 5 ","5","12-1","Adrian Ramos","William McDonald"
"2020-07-07","ARP","4","Dirt","Kelsey"," 6 ","6","9-2","Karlo Lopez","Manuel Chavez"
"2020-07-07","ARP","4","Dirt","Call Your Bluff"," 7 ","7","7-2","Jorge Bourdieu","Russell Childs"
"2020-07-07","ARP","4","Dirt","She'sgotthebeat"," 8 ","8","10-1","John Jude","Bill Mooney"
"2020-07-07","ARP","4","Dirt","Out of the Sky"," 9 ","9","5-2","Scott Stevens","Monk Hall"
"2020-07-07","ARP","5","Dirt","Whiskerjulep"," 1 ","1","10-1","Alfredo Triana Jr.","O. Martinez, Jr."
"2020-07-07","ARP","5","Dirt","Hidden Faith"," 2 ","2","7-2","Bryan McNeil","Monk Hall"
"2020-07-07","ARP","5","Dirt","Tea At Noon"," 3 ","3","8-1","Karlo Lopez","Dale Burns"
"2020-07-07","ARP","5","Dirt","Charming Angel"," 4 ","4","9-2","Scott Stevens","Bruce Dillenbeck"
"2020-07-07","ARP","5","Dirt","Live Large"," 5 ","5","4-1","Jorge Carreno","Manuel Chavez"
"2020-07-07","ARP","5","Dirt","Ultimate Indian"," 6 ","6","5-2","Nathan Haar","Monk Hall"
"2020-07-07","ARP","5","Dirt","Pretty Kitty"," 7 ","7","10-1","Luis Rodriguez","Stetson Mitchell"
"2020-07-07","ARP","5","Dirt","Ffurgie"," 8 ","8","6-1","John Jude","Tyrone Gleason"
"2020-07-07","ARP","5","Dirt","Pecos Dancer"," 9 ","9","10-1","Adrian Ramos","Tom Evans"
"2020-07-07","ARP","5","Dirt","Adverse Possession","10 ","10","15-1","Dakota Wood","Stetson Mitchell"
"2020-07-07","ARP","6","Dirt","Mr. B. G.'s Creed"," 1 ","1","10-1","Nathan Haar","Riley Parsons"
"2020-07-07","ARP","6","Dirt","Go Little Te"," 2 ","2","15-1","Jorge Bourdieu","Riley Parsons"
"2020-07-07","ARP","6","Dirt","Uzi"," 3 ","3","9-2","Roman Chapa","Kerry Kemper"
"2020-07-07","ARP","6","Dirt","Maius"," 4 ","4","2-1","Adrian Ramos","O. Martinez, Jr."
"2020-07-07","ARP","6","Dirt","Rockin O"," 5 ","5","7-2","Travis Wales","Vaughn Long"
"2020-07-07","ARP","6","Dirt","Da Gunner"," 6 ","6","6-1","Mckenzie King","Kevin Eikleberry"
"2020-07-07","ARP","6","Dirt","Go Van Go"," 7 ","7","8-1","Karlo Lopez","Riley Parsons"
"2020-07-07","ARP","7","Dirt","Moonshine Mildred"," 1 ","1","12-1","Adrian Ramos","O. Martinez, Jr."
"2020-07-07","ARP","7","Dirt","Mack's Music"," 2 ","2","15-1","Alfredo Triana Jr.","Tyrone Gleason"
"2020-07-07","ARP","7","Dirt","She's Smart Enough"," 3 ","3","8-1","Travis Wales","O. Martinez, Jr."
"2020-07-07","ARP","7","Dirt","Rockin Marie"," 4 ","4","7-2","Scott Stevens","Ty Garrett"
"2020-07-07","ARP","7","Dirt","Blue Mountain Bell"," 5 ","5","5-2","Luis Rodriguez","Russell Vicchrilli"
"2020-07-07","ARP","7","Dirt","Sandhill Dreamer"," 6 ","6","20-1","John Jude","Gale Deisley"
"2020-07-07","ARP","7","Dirt","Snickel Te"," 7 ","7","10-1","Deudis Pena-Mora","Russell Vicchrilli"
"2020-07-07","ARP","7","Dirt","Zipzapzoom"," 8 ","8","6-1","Freddy Manrrique","Russell Vicchrilli"
"2020-07-07","ARP","7","Dirt","Eyes On Behold"," 9 ","9","9-2","Dakota Wood","Stetson Mitchell"
"2020-07-07","ARP","8","Dirt","Onthe Wingsofadove"," 1 ","1","15-1","Richard Esquibel","Riley Parsons"
"2020-07-07","ARP","8","Dirt","Excusemecomingthru"," 2 ","2","12-1","Freddy Manrrique","Russell Vicchrilli"
"2020-07-07","ARP","8","Dirt","Listen Sister"," 3 ","3","20-1","Luis Rodriguez","Russell Vicchrilli"
"2020-07-07","ARP","8","Dirt","Justy"," 4 ","4","5-2","Karlo Lopez","Ryan Stivers"
"2020-07-07","ARP","8","Dirt","Top of the Podium"," 5 ","5","8-1","Scott Stevens","Stetson Rushton"
"2020-07-07","ARP","8","Dirt","Aintthatrightuhhuh"," 6 ","6","6-1","Jose Meza","Shea Murray"
"2020-07-07","ARP","8","Dirt","Star in Heaven"," 7 ","7","9-2","Jorge Bourdieu","Riley Parsons"
"2020-07-07","ARP","8","Dirt","Shesasmartypants"," 8 ","8","10-1","Travis Wales","Vaughn Long"
"2020-07-07","ARP","8","Dirt","Sarah's Star"," 9 ","9","7-2","Alfredo Triana Jr.","Tyrone Gleason"
"2020-07-07","ARP","8","Dirt","She's My Fortyfive","10 ","10","10-1","Deudis Pena-Mora","Raina Hudson"
"2020-07-07","ARP","8","Dirt","Native Bloom","11 ","11","9-2","Nathan Haar","Monk Hall"
"2020-07-07","ARP","8","Dirt","Sweet as Caro","12 ","12","8-1","Adrian Ramos","Stetson Mitchell"
"2020-07-07","BTP","1","Dirt","Paynt Your Eggs"," 1 ","1","7-2","Rafael Mojica, Jr.","Thomas Van Berg"
"2020-07-07","BTP","1","Dirt","Christians City"," 2 ","2","5-2","Perry Ouzts","Susan Anderson"
"2020-07-07","BTP","1","Dirt","Lemon Blitz"," 3 ","3","3-1","Abel Lezcano","Christopher Davis"
"2020-07-07","BTP","1","Dirt","Vandross"," 4 ","4","15-1","Isaias Ayala","Anthony Stephen"
"2020-07-07","BTP","1","Dirt","Starlin"," 5 ","5","8-1","John McKee","Michael Lauer"
"2020-07-07","BTP","1","Dirt","Ice Chest"," 6 ","6","12-1","Rogelio Miranda","Patrick Huffman"
"2020-07-07","BTP","1","Dirt","Warrior's Dream"," 7 ","7","9-2","Sonny Leon","Jeffrey Thornbury"
"2020-07-07","BTP","1","Dirt","Shatterproof"," 8 ","8","15-1","Kendal Sterritt","Michelle Elliott"
"2020-07-07","BTP","2","Dirt","Ohio Silver"," 1 ","1","8-1","Angel Serpa","Michelle Brafford"
"2020-07-07","BTP","2","Dirt","She's a Queen"," 2 ","2","7-2","Crystal Conning","Nicholas Zito"
"2020-07-07","BTP","2","Dirt","Mount Eagle"," 3 ","3","5-2","Edgar Paucar","Michael Grace"
"2020-07-07","BTP","2","Dirt","Don't Stop Maria"," 4 ","4","4-1","Kendal Sterritt","Douglas Danner"
"2020-07-07","BTP","2","Dirt","Rosebud's Tiger"," 5 ","5","6-1","Gabriel Lagunes","Nancy Adams"
"2020-07-07","BTP","2","Dirt","Princess Daniela"," 6 ","6","5-1","Sonny Leon","Murat Sancal"
"2020-07-07","BTP","2","Dirt","Sugar Candy Rose"," 7 ","7","12-1","John McKee","Bobby Sturgeon"
"2020-07-07","BTP","3","Turf","Breakers Point"," 1 ","1","9-2","John McKee","John Ortiz"
"2020-07-07","BTP","3","Turf","Dealin' Stelen"," 2 ","2","7-2","Crystal Conning","Nicholas Zito"
"2020-07-07","BTP","3","Turf","Boo Reid"," 3 ","3","8-1","Kendal Sterritt","Ronald Brown"
"2020-07-07","BTP","3","Turf","Lion Lion"," 4 ","4","20-1","Jose Lopez","Carlos Lopez"
"2020-07-07","BTP","3","Turf","Get Some Muny"," 5 ","5","20-1","Angel Serpa","Charlie Livers"
"2020-07-07","BTP","3","Turf","Swifty Sam"," 6 ","6","20-1","Victor Bailon","Deborah Hernandez"
"2020-07-07","BTP","3","Turf","Unbridled Rebel"," 7 ","7","5-2","Perry Ouzts","Susan Anderson"
"2020-07-07","BTP","3","Turf","Pressonregardless"," 8 ","8","20-1","Gabriel Lagunes","Jamie Grubbs"
"2020-07-07","BTP","3","Turf","Higley O'Prado"," 9 ","9","15-1","Rolando Aragon","Michael Evans II"
"2020-07-07","BTP","3","Turf","Glorious Weekend","10 ","10","6-1","Rogelio Miranda","Larry Demeritte"
"2020-07-07","BTP","3","Turf","Russian to Tapit","11 ","11","15-1","Sonny Leon","Rowena Beck"
"2020-07-07","BTP","4","Dirt","All Hands On Deck"," 1 ","1","5-1","Kevin Jimenez","Jamie Grubbs"
"2020-07-07","BTP","4","Dirt","Pete Marwick"," 2 ","2","5-2","John McKee","Michael Lauer"
"2020-07-07","BTP","4","Dirt","Lizzy's Lure"," 3 ","3","10-1","Sonny Leon","Timothy Locker"
"2020-07-07","BTP","4","Dirt","Mansoor"," 4 ","4","3-1","Rogelio Miranda","Douglas Danner"
"2020-07-07","BTP","4","Dirt","Riker"," 5 ","5","6-1","Joshua Morales","Oscar Barrera, III"
"2020-07-07","BTP","4","Dirt","Giant Trick"," 6 ","6","12-1","Keith McNerney","Clark Compher"
"2020-07-07","BTP","4","Dirt","Valycove"," 7 ","7","4-1","Angel Serpa","Charlie Livers"
"2020-07-07","BTP","5","Dirt","Curious Ruth"," 1 ","1","4-1","Sonny Leon","Mark Thomas"
"2020-07-07","BTP","5","Dirt","Almafuerte"," 2 ","2","2-1","John McKee","Ralph Martinez"
"2020-07-07","BTP","5","Dirt","Fancy Fox"," 3 ","3","3-1","Angel Serpa","Oscar Barrera, III"
"2020-07-07","BTP","5","Dirt","Buch of Daisies"," 4 ","4","5-1","Gabriel Lagunes","Mark Cristel"
"2020-07-07","BTP","5","Dirt","Ivy O'Day"," 5 ","5","10-1","Rogelio Miranda","Ramon Salcedo"
"2020-07-07","BTP","5","Dirt","Nook"," 6 ","6","6-1","Kevin Jimenez","Darrell Brown"
"2020-07-07","BTP","6","Turf","Testy Kitten"," 1 ","4","6-1","Joseph Ramos","Anna Navarrete"
