"Track","RaceNumber","HorsesRunning"
"AP","5","9"
"AP","7","9"
"AP","8","9"
"BEA","1","9"
"BEA","2","11"
"BEA","4","9"
"BEA","6","12"
"BEA","8","12"
"BEA","10","10"
"BEA","12","13"
"BEA","13","13"
"BEL","1","9"
"BEL","2","11"
"BEL","4","9"
"BEL","6","12"
"BEL","8","12"
"BEL","10","10"
"BEL","12","13"
"BEL","13","13"
"BTP","7","9"
"BTP","8","11"
"CD","3","10"
"CD","6","10"
"CD","8","10"
"CD","9","11"
"CD","10","11"
"CD","11","10"
"CT","7","9"
"DEL","3","14"
"DEL","4","9"
"DEL","5","14"
"DEL","7","10"
"DEL","9","9"
"EQC","4","9"
"EQD","1","12"
"EQD","2","9"
"EQD","3","10"
"EQE","1","12"
"EQF","1","9"
"EVD","4","10"
"EVD","5","10"
"EVD","7","9"
"EVD","8","10"
"EVD","9","9"
"FMT","4","10"
"FMT","8","10"
"FMT","12","10"
"GG","9","9"
"GP","1","13"
"GP","4","10"
"GP","5","12"
"GP","7","16"
"GP","8","12"
"GP","9","12"
"GP","10","12"
"GP","12","15"
"HOU","1","10"
"HOU","2","10"
"HOU","3","10"
"HOU","4","10"
"HOU","5","10"
"HOU","6","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"HPO","2","9"
"HPO","4","10"
"HPO","5","10"
"HPO","7","10"
"IND","1","9"
"IND","3","9"
"IND","4","10"
"IND","5","9"
"IND","6","10"
"IND","8","9"
"IND","9","9"
"IND","10","9"
"IND","11","10"
"IND","12","11"
"IND","13","10"
"LAD","4","9"
"LAD","7","10"
"LS","5","10"
"LS","6","10"
"LS","7","11"
"LS","8","10"
"LS","9","9"
"LS","10","11"
"MTH","4","12"
"MTH","6","13"
"MTH","7","9"
"MTH","8","16"
"MTH","10","11"
"MTH","12","12"
"PIM","4","12"
"PIM","6","13"
"PRM","7","9"
"RUI","4","9"
"SPL","2","12"
"SPL","3","9"
"SPL","4","12"
"TDN","2","9"
"TDN","4","10"
"TDN","8","9"
"TRY","1","10"
