"Track","RaceNumber","HorsesRunning"
"AQU","1","12"
"AQU","2","9"
"AQU","3","9"
"AQU","6","13"
"AQU","8","9"
"AQU","9","10"
"EQC","1","9"
"EQC","3","12"
"FON","4","10"
"FON","5","10"
"FON","6","10"
"FON","7","10"
"FON","8","10"
"FON","9","10"
"FON","10","10"
"GG","7","9"
"GP","3","10"
"GP","8","9"
"GP","9","9"
"GP","11","10"
"HAW","6","10"
"HAW","8","10"
"KEE","5","13"
"KEE","6","9"
"KEE","8","10"
"KEE","9","10"
"KEE","11","12"
"MVR","3","10"
"MVR","5","10"
"MVR","8","11"
"OP","1","12"
"OP","2","9"
"OP","4","9"
"OP","5","11"
"OP","7","10"
"OP","8","10"
"OP","9","9"
"OP","10","9"
"OP","13","11"
"RP","1","10"
"RP","2","10"
"RP","3","10"
"RP","4","10"
"RP","5","12"
"RP","6","10"
"RP","7","10"
"RP","8","10"
"RP","9","9"
"RP","10","10"
"RP","11","12"
"RP","12","12"
"SA","8","9"
"SA","9","12"
"TAM","5","13"
"TAM","6","11"
"TAM","7","9"
"TAM","8","10"
"TAM","9","10"
"TAM","10","10"
