"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-09","BEL","ALLOWANCE ","3","Ebony (FR)","1-1"," 4 ","4","FTL","Le Havre*Ire"
"2020-07-09","BEL","MAIDEN CLAIMING($40,000) ","4","Buffet","10-1"," 1 ","1","FTL","Golden Ticket"
"2020-07-09","BEL","MAIDEN CLAIMING($40,000) ","4","Madam Deputy","9-2"," 6 ","6","FTL","Constitution"
"2020-07-09","BEL","MAIDEN SPECIAL WEIGHT ","6","Simply Sweet","6-1"," 7 ","7","FTL","Super Saver"
"2020-07-09","BEL","MAIDEN SPECIAL WEIGHT ","6","Fast Chica","10-1"," 9 ","9","FTL","Fast Anna"
"2020-07-09","BEL","MAIDEN CLAIMING($40,000) ","9","Shine Like Bobby","30-1","8  ","7","FTL","Shanghai Bobby"
"2020-07-09","BTP","MAIDEN SPECIAL WEIGHT ","5","Cacki","9-2","5  ","6","FTL","Northern Afleet"
"2020-07-09","CBY","MAIDEN SPECIAL WEIGHT ","1","Slews Hymn","5-1"," 3 ","3","FTL","Slew's Tiznow"
"2020-07-09","CBY","MAIDEN SPECIAL WEIGHT ","1","Graphyte","9-2"," 6 ","6","FTL","Quality Road"
"2020-07-09","DED","MAIDEN CLAIMING($10,000) ","1","Carry On Cuervo","20-1"," 1 ","1","FTL","Jess Cuervo"
"2020-07-09","DED","MAIDEN CLAIMING($10,000) ","1","Mountain Moon","5-1"," 5 ","5","FTL","My First Moon"
"2020-07-09","DED","MAIDEN CLAIMING($10,000) ","1","Eyesa Southern Charm","8-1","10 ","10","FTL","Jet Black Patriot"
"2020-07-09","DED","MAIDEN CLAIMING($5,000) ","4","Soft Southern Jet","8-1"," 1 ","1","FTL","Jet Black Patriot"
"2020-07-09","DED","MAIDEN CLAIMING($5,000) ","4","Tk Legit","15-1"," 4 ","4","FTL","Struttinthedayaway"
"2020-07-09","DED","MAIDEN CLAIMING($5,000) ","4","Kki Kicker","15-1","10 ","10","FTL","Fly Drops"
"2020-07-09","DED","MAIDEN ","5","Freighttrain Bobby","15-1"," 1 ","1","FTL","Freighttrain B"
"2020-07-09","DED","MAIDEN ","5","Streakin N the Wind","10-1"," 3 ","3","FTL","Furyofthewind"
"2020-07-09","DED","MAIDEN ","5","Sandor Clegane","15-1"," 5 ","5","FTL","Walk Thru Fire"
"2020-07-09","DED","MAIDEN ","5","Corona Wendy","20-1"," 6 ","6","FTL","Open Me a Corona"
"2020-07-09","DED","MAIDEN ","7","So Long Reba","15-1"," 5 ","5","FTL","Furyofthewind"
"2020-07-09","DED","MAIDEN ","7","Delta Louisiana Girl","20-1"," 6 ","6","FTL","Jess Louisiana Blue"
"2020-07-09","DED","MAIDEN ","7","Wyatts Riches","6-1"," 7 ","7","FTL","Five Bar Cartel"
"2020-07-09","DED","MAIDEN ","7","Louisiana Boss Man","8-1","10 ","10","FTL","Feature Mr Bojangles"
"2020-07-09","DED","MAIDEN ","9","Sepphora","15-1"," 7 ","7","FTL","Tres Seis"
"2020-07-09","DED","MAIDEN ","9","Pilotos Angel","20-1"," 8 ","8","FTL","Mr Piloto"
"2020-07-09","EVD","MAIDEN CLAIMING($10,000) ","5","Black Hills Bandit","15-1"," 8 ","8","FTL","Time Bandit"
"2020-07-09","IND","MAIDEN SPECIAL WEIGHT ","6","Mistress of Petra","3-1"," 4 ","4","FTL","Temple City"
"2020-07-09","IND","MAIDEN SPECIAL WEIGHT ","8","East of Eden (IRE)","5-1","10 ","10","FTL","Exceed And Excel*Aus"
"2020-07-09","RET","MAIDEN CLAIMING($10,000) ","3","Grands Choise","12-1"," 3 ","3","FTL","Dragon Wings"
"2020-07-09","RET","MAIDEN CLAIMING($10,000) ","3","Dream Car","12-1"," 7 ","7","FTL","A Prime Time"
"2020-07-09","RET","MAIDEN CLAIMING($10,000) ","3","Teller Morrow","12-1","10 ","10","FTL","Teller Cartel"
"2020-07-09","RET","MAIDEN CLAIMING($5,000) ","4","Repeat a Toole","12-1"," 6 ","6","FTL","Repeat That Thought"
"2020-07-09","RET","STARTER OPTIONAL CLAIMING($5,000) ","5","First Impulse","20-1"," 1 ","1","FTL","Volcom"
"2020-07-09","RET","MAIDEN ","6","Bombshell At the Bar","12-1"," 1 ","1","FTL","Giorgino"
"2020-07-09","RET","MAIDEN ","6","Foxie Cleopatra","8-1"," 3 ","3","FTL","Coronado Cartel"
"2020-07-09","RET","MAIDEN ","6","Ar Poker Domination","4-1"," 4 ","4","FTL","Ss Poker Face Dream"
"2020-07-09","RET","MAIDEN ","6","Nita Kiss","15-1"," 6 ","6","FTL","Kiss My Hocks"
"2020-07-09","RET","MAIDEN ","6","Rainbow Dash","12-1"," 9 ","9","FTL","Sir Seth"
"2020-07-09","RET","MAIDEN ","8","Stol a Pass","20-1"," 9 ","9","FTL","Jess Zoomin"
"2020-07-09","TDN","MAIDEN SPECIAL WEIGHT ","1","Speaking Volumes","12-1"," 6 ","6","FTL","Tidal Volume"
"2020-07-09","TDN","MAIDEN SPECIAL WEIGHT ","1","Wherethere'ssmoke","20-1"," 9 ","9","FTL","Louie Villain"
"2020-07-09","TDN","MAIDEN SPECIAL WEIGHT ","1","Ashley's Envy","15-1","10 ","10","FTL","Hostile Takeover"
