"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-12-13","AQU","1","Dirt","Excited Feeling"," 1 ","1","20-1","Nik Juarez","Bruce Grossman"
"2020-12-13","AQU","1","Dirt","Roma Carpe"," 2 ","2","10-1","Benjamin Hernandez","Darmindra Dharamjit"
"2020-12-13","AQU","1","Dirt","Empress Luciana"," 3 ","3","8-1","Joey Martinez","Edward Barker"
"2020-12-13","AQU","1","Dirt","Wings of Fire"," 4 ","4","5-2","Luis Cardenas","Jeremiah Englehart"
"2020-12-13","AQU","1","Dirt","Crick"," 5 ","5","6-5","Jorge Vargas, Jr.","Rudy Rodriguez"
"2020-12-13","AQU","1","Dirt","Yes Your Honor"," 6 ","6","12-1","Luis Reyes","Dylan Clarke"
"2020-12-13","AQU","1","Dirt","Cemetery V I P"," 7 ","7","15-1","Sebastian Saez","Bruce Brown"
"2020-12-13","AQU","1","Dirt","Lucky Lindsey"," 8 ","8","6-1","Jose Lezcano","Rob Atras"
"2020-12-13","AQU","2","Dirt","Rejected Again"," 1 ","1","7-2","Kendrick Carmouche","Michael Maker"
"2020-12-13","AQU","2","Dirt","Super Wicked Charm"," 2 ","2","30-1","Jorge Vargas, Jr.","Eduardo Jones"
"2020-12-13","AQU","2","Dirt","Mister Bobby"," 3 ","3","4-1","Luis Cardenas","H. Bond"
"2020-12-13","AQU","2","Dirt","Loverboy Lou"," 4 ","4","6-1","Eric Cancel","Linda Rice"
"2020-12-13","AQU","2","Dirt","The Great Dansky"," 5 ","5","15-1","Pablo Morales","Leah Gyarmati"
"2020-12-13","AQU","2","Dirt","Jake Rocks"," 6 ","6","9-2","Dylan Davis","David Donk"
"2020-12-13","AQU","2","Dirt","Dubai Bobby"," 7 ","7","9-2","Manuel Franco","Chad Summers"
"2020-12-13","AQU","2","Dirt","Beaver Creek"," 8 ","8","3-1","Jose Lezcano","Linda Rice"
"2020-12-13","AQU","3","Dirt","Lucky Move"," 1 ","1","1-1","Kendrick Carmouche","Juan Guerrero"
"2020-12-13","AQU","3","Dirt","Firenze Freedom"," 2 ","2","10-1","Jose Lezcano","Kelly Breen"
"2020-12-13","AQU","3","Dirt","Sky Kitten"," 3 ","3","50-1","Luis Rodriguez Castro","Randi Persaud"
"2020-12-13","AQU","3","Dirt","Kilkea"," 4 ","4","12-1","Eric Cancel","Mark Hennig"
"2020-12-13","AQU","3","Dirt","Singular Sensation"," 5 ","5","6-1","Manuel Franco","Mark Hennig"
"2020-12-13","AQU","3","Dirt","Mrs. Orb"," 6 ","6","6-5","Dylan Davis","Michael Miceli"
"2020-12-13","AQU","4","Dirt","Lochinvar (GER)"," 1 ","1","30-1","Dylan Davis","Thomas Albertrani"
"2020-12-13","AQU","4","Dirt","Risk Taking"," 2 ","2","6-1","Jose Lezcano","Chad Brown"
"2020-12-13","AQU","4","Dirt","Hardison"," 3 ","3","7-2","Joel Rosario","William Mott"
"2020-12-13","AQU","4","Dirt","Constitutional Law"," 4 ","4","7-2","Eric Cancel","Todd Pletcher"
"2020-12-13","AQU","4","Dirt","The Reds"," 5 ","5","6-1","Kendrick Carmouche","John Kimmel"
"2020-12-13","AQU","4","Dirt","Unbridled Honor"," 6 ","6","3-1","Manuel Franco","Todd Pletcher"
"2020-12-13","AQU","4","Dirt","Rock Sugar"," 7 ","7","4-1","Pablo Morales","William Mott"
"2020-12-13","AQU","4","Dirt","Dazzle Time"," 8 ","8","15-1","Jorge Vargas, Jr.","Michelle Nevin"
"2020-12-13","AQU","5","Dirt","Gray Haze"," 1 ","1","6-1","Luis Cardenas","Karl Grusmark"
"2020-12-13","AQU","5","Dirt","Wedontbelieveher"," 2 ","2","10-1","Romero Maragh","Rudy Rodriguez"
"2020-12-13","AQU","5","Dirt","Appletini"," 3 ","3","20-1","Pablo Morales","Leah Gyarmati"
"2020-12-13","AQU","5","Dirt","She's a Black Belt"," 4 ","4","5-1","Manuel Franco","Michelle Nevin"
"2020-12-13","AQU","5","Dirt","Dashi"," 5 ","5","9-2","Sebastian Saez","Wayne Potts"
"2020-12-13","AQU","5","Dirt","Evan's Nice Now"," 6 ","6","50-1","Charlie Marquez","Marvin Richards"
"2020-12-13","AQU","5","Dirt","Wicked Title"," 7 ","7","4-1","Joel Rosario","Rudy Rodriguez"
"2020-12-13","AQU","5","Dirt","Lookbothways"," 8 ","8","10-1","Kendrick Carmouche","Bruce Levine"
"2020-12-13","AQU","5","Dirt","Flashpackinbarbie"," 9 ","9","7-2","Jorge Vargas, Jr.","Jorge Abreu"
"2020-12-13","AQU","5","Dirt","Grudge","10 ","10","8-1","Eric Cancel","Chris Englehart"
"2020-12-13","AQU","6","Dirt","Peaches and Spice"," 1 ","1","50-1","Luis Rodriguez Castro","John Quiles"
"2020-12-13","AQU","6","Dirt","Gentle Annie"," 2 ","2","12-1","Luis Cardenas","Gary Sciacca"
"2020-12-13","AQU","6","Dirt","Cartwheel"," 3 ","3","9-2","Dylan Davis","Mark Hennig"
"2020-12-13","AQU","6","Dirt","Micromillion"," 4 ","4","8-1","Benjamin Hernandez","Mertkan Kantarmaci"
"2020-12-13","AQU","6","Dirt","Jc's Shooting Star"," 5 ","5","3-1","Manuel Franco","David Donk"
"2020-12-13","AQU","6","Dirt","Wailin Josie"," 6 ","6","6-1","Charlie Marquez","Steven Jerkens"
