"Track","RaceNumber","HorsesRunning"
"BEL","2","13"
"BEL","5","14"
"BEL","9","10"
"CD","2","9"
"CD","3","9"
"CD","4","9"
"CD","6","9"
"CD","7","13"
"CD","9","10"
"CD","10","9"
"CD","11","14"
"EQC","1","9"
"EQC","2","10"
"EQC","3","10"
"EQC","4","13"
"GG","3","9"
"GG","4","10"
"GG","5","9"
"GG","8","11"
"GG","10","10"
"GG","11","13"
"GP","4","16"
"GP","6","10"
"GP","8","9"
"GP","9","10"
"HAW","4","14"
"HAW","5","9"
"HAW","7","12"
"HAW","8","11"
"LA","1","9"
"LA","10","10"
"LRL","1","16"
"LRL","2","9"
"LRL","3","9"
"LRL","4","12"
"LRL","5","16"
"LRL","6","14"
"LRL","8","12"
"LRL","9","9"
"MNR","2","9"
"MNR","7","9"
"MNR","8","9"
"SA","1","9"
"SA","5","11"
"SA","6","10"
"SA","8","12"
"SA","9","9"
"SA","10","10"
"WRD","5","10"
"WRD","7","10"
"WRD","8","10"
"ZIA","2","12"
"ZIA","3","10"
"ZIA","4","10"
"ZIA","9","10"
"ZIA","10","10"
"ZIA","11","11"
"ZIA","12","12"
