"Track","RaceNumber","HorsesRunning"
"AQU","2","14"
"AQU","3","9"
"AQU","5","10"
"AQU","6","13"
"AQU","7","16"
"AQU","8","9"
"AQU","9","11"
"AQU","10","16"
"CD","4","9"
"CD","5","9"
"CD","7","9"
"CD","8","15"
"CD","9","9"
"CD","10","11"
"CT","5","13"
"CT","6","13"
"CT","7","11"
"CT","8","14"
"DMR","9","11"
"EVD","2","10"
"EVD","3","9"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"EVD","10","10"
"EVD","11","10"
"GPW","1","16"
"GPW","2","9"
"GPW","3","16"
"GPW","4","9"
"GPW","5","10"
"GPW","7","10"
"GPW","9","11"
"HAW","1","10"
"HAW","3","11"
"HAW","5","11"
"HAW","6","10"
"HAW","8","9"
"HAW","9","10"
"LA","8","12"
"LRL","2","12"
"LRL","3","12"
"LRL","5","12"
"LRL","7","10"
"LS","1","12"
"LS","2","10"
"LS","4","10"
"LS","5","10"
"LS","6","9"
"LS","7","12"
"LS","8","12"
"LS","9","12"
"LS","10","9"
"LS","11","12"
"LS","12","12"
"RP","2","11"
"RP","5","12"
"RP","6","10"
"RP","8","10"
