"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-07-31","AP","1","All Weather Track","Warriors Gem"," 1 ","1","4-1","Julio Felix","Eduardo Rodriguez"
"2020-07-31","AP","1","All Weather Track","Whacudposblygowrng"," 2 ","2","6-1","Jose Lopez","Eduardo Rodriguez"
"2020-07-31","AP","1","All Weather Track","Insane Lifestyle"," 3 ","3","5-2","Christopher Emigh","Roger Brueggemann"
"2020-07-31","AP","1","All Weather Track","Vincent William"," 4 ","4","9-5","Jareth Loveberry","Larry Rivelli"
"2020-07-31","AP","1","All Weather Track","Z U Soon"," 5 ","5","20-1","Cory Orm","Terry Young"
"2020-07-31","AP","1","All Weather Track","Easter Music"," 6 ","6","7-2","Constantino Roman","Armando Hernandez"
"2020-07-31","AP","2","All Weather Track","Slick Silver"," 1 ","1","6-1","Christopher Emigh","Brittany Vanden Berg"
"2020-07-31","AP","2","All Weather Track","Memory Bank"," 2 ","2","5-1","Cory Orm","Steve Manley"
"2020-07-31","AP","2","All Weather Track","Frost Or Frippery"," 3 ","3","5-2","Charles Roberts","Brad Cox"
"2020-07-31","AP","2","All Weather Track","Clint Maroon (GB)"," 4 ","4","4-1","Constantino Roman","Wayne Catalano"
"2020-07-31","AP","2","All Weather Track","Full of Run"," 5 ","5","8-1","Edgar Perez","Dee Poulos"
"2020-07-31","AP","2","All Weather Track","Christian C"," 6 ","6","2-1","Jareth Loveberry","Larry Rivelli"
"2020-07-31","AP","3","All Weather Track","Raggedy Doll Peach"," 1 ","1","2-1","Julio Felix","James DiVito"
"2020-07-31","AP","3","All Weather Track","Creal Dreamer"," 2 ","2","8-5","Edgar Perez","Harry Lynch"
"2020-07-31","AP","3","All Weather Track","Emmastwinklingstar"," 3 ","3","30-1","Nicholas Meza","Earl Hughes"
"2020-07-31","AP","3","All Weather Track","Hot Pepper Suzie"," 4 ","4","4-1","Jairo Rodriguez","Antonio Meraz"
"2020-07-31","AP","3","All Weather Track","Twelve Red Roses"," 5 ","5","20-1","Jose Lopez","Terry Young"
"2020-07-31","AP","3","All Weather Track","Two Turn Tammy"," 6 ","6","3-1","Javier Tavares","Hugo Rodriguez"
"2020-07-31","AP","4","All Weather Track","Case Cracker"," 1 ","1","5-2","Jareth Loveberry","Larry Rivelli"
"2020-07-31","AP","4","All Weather Track","Edisto Island"," 2 ","2","5-1","Nicholas Meza","David Reid"
"2020-07-31","AP","4","All Weather Track","Constancia"," 3 ","3","20-1","Edgar Perez","Antonio Meraz"
"2020-07-31","AP","4","All Weather Track","Elizabeth's Fever"," 4 ","4","8-1","Charles Roberts","Ralph Martinez"
"2020-07-31","AP","4","All Weather Track","Dance"," 5 ","5","3-1","Christopher Emigh","Roger Brueggemann"
"2020-07-31","AP","4","All Weather Track","Kenai Cool"," 6 ","6","4-1","Julio Felix","Eduardo Rodriguez"
"2020-07-31","AP","4","All Weather Track","Lady Warrior"," 7 ","7","9-2","Alvin Ortiz","Harry Lynch"
"2020-07-31","AP","5","Turf","Dark Wood (IRE)"," 1 ","1","30-1","Cory Orm","Earl Hughes"
"2020-07-31","AP","5","Turf","Ihadadream"," 2 ","2","6-1","Edgar Perez","Chris Block"
"2020-07-31","AP","5","Turf","No Boundaries"," 3 ","3","9-2","Jareth Loveberry","Larry Rivelli"
"2020-07-31","AP","5","Turf","Tornado Boy"," 4 ","4","8-1","Julio Felix","Gennadi Dorochenko"
"2020-07-31","AP","5","Turf","Best You Ever Seen"," 5 ","5","4-1","Jose Lopez","Christopher Davis"
"2020-07-31","AP","5","Turf","Tuff Attack"," 6 ","6","15-1","Alvin Ortiz","Vance Childers"
"2020-07-31","AP","5","Turf","Bourbon Tan"," 7 ","7","3-1","Christopher Emigh","Roger Brueggemann"
