"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-16","IND","MAIDEN SPECIAL WEIGHT ","3","Lieutenant Kitty","6-1"," 2 ","2","FTL","Majestic Harbor"
"2020-11-16","IND","MAIDEN SPECIAL WEIGHT ","3","Clever Kate","20-1"," 7 ","7","FTL","Victor's Cry"
"2020-11-16","IND","MAIDEN SPECIAL WEIGHT ","3","Lilmiss Sassypants","20-1"," 8 ","8","FTL","Victor's Cry"
"2020-11-16","IND","MAIDEN SPECIAL WEIGHT ","8","Mindy's Way","9-2"," 5 ","5","FTL","Wicked Strong"
"2020-11-16","IND","MAIDEN SPECIAL WEIGHT ","8","Cocktails On Tap","20-1"," 6 ","6","FTL","Tapizar"
"2020-11-16","IND","MAIDEN SPECIAL WEIGHT ","8","Kitten Rocks","10-1"," 8 ","8","FTL","Big Blue Kitten"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","Cheryl's Warrior","9-2"," 2 ","2","FTL","Poseidon's Warrior"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","Double Dawn","20-1"," 4 ","4","FTL","Archarcharch"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","Emmyrates","15-1"," 5 ","5","FTL","Bayern"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","Shes a Threat","10-1"," 6 ","6","FTL","Temple City"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","Bia Bolt Runner","4-1"," 7 ","7","FTL","Noble Mission*GB"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","Baytown Emmalee","15-1","10 ","10","FTL","Algorithms"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","9","It Was Meant to Be","7-2","12 ","12","FTL","Frosted"
"2020-11-16","IND","MAIDEN CLAIMING($10,000) ","10","Whoa Nellie Girl","30-1"," 9 ","9","FTL","Greytap"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","1","Touchdown Jesus","8-1"," 3 ","3","FTL","Shakin It Up"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","1","Jimmythepaco","15-1"," 4 ","4","FTL","Evangelism"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","1","Whiskey Talking","12-1"," 6 ","6","FTL","Done Talking"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","1","Kiltoom","5-1"," 7 ","7","FTL","Kantharos"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","3","Brave Stranger","5-1"," 6 ","6","FTL","Atreides"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","3","My Boy Stryker","2-1"," 7 ","7","FTL","Yarrow Brae"
"2020-11-16","MNR","MAIDEN SPECIAL WEIGHT ","5","Lucky Tuesday","6-1"," 7 ","7","FTL","Broken Vow"
"2020-11-16","PRX","WAIVER MAIDEN CLAIMING($20,000) ","4","Glossy Madrina","15-1"," 6 ","6","FTL","El Padrino"
