"Track","RaceNumber","HorsesRunning"
"ALB","4","10"
"ALB","6","9"
"ALB","7","12"
"ALB","8","11"
"ALB","9","9"
"ALB","10","12"
"ARP","4","11"
"ARP","6","11"
"ARP","7","11"
"ARP","10","10"
"BTP","7","10"
"BTP","8","9"
"CBY","1","9"
"CBY","3","9"
"CBY","5","11"
"CBY","7","10"
"DEL","2","9"
"DEL","3","14"
"DEL","6","14"
"DEL","8","14"
"EMD","7","9"
"EMD","8","10"
"EMD","9","10"
"EVD","1","12"
"EVD","2","12"
"EVD","3","9"
"EVD","4","11"
"EVD","5","13"
"EVD","6","9"
"EVD","7","11"
"EVD","8","13"
"EVD","9","12"
"FL","4","11"
"FL","5","11"
"FL","6","10"
"FL","8","13"
"IND","5","10"
"IND","7","11"
"IND","8","9"
"IND","9","14"
"IND","10","12"
"LAD","4","13"
"LAD","5","9"
"LAD","7","9"
"MNR","1","14"
"MNR","2","14"
"MNR","3","12"
"PEN","1","9"
"PEN","2","12"
"PEN","3","12"
"PEN","8","9"
"PEN","10","9"
"PEN","11","11"
"PID","5","10"
"PID","6","10"
"PID","8","10"
"PRX","2","9"
"PRX","4","9"
"PRX","5","10"
"PRX","6","9"
"PRX","7","11"
"PRX","8","15"
"PRX","10","12"
"PRX","11","10"
"SAR","5","9"
"SAR","7","11"
"SAR","9","12"
"TDN","1","9"
"TDN","8","12"
