"Track","RaceNumber","HorsesRunning"
"BTP","2","9"
"BTP","8","10"
"CBY","2","10"
"CBY","4","11"
"CBY","6","16"
"CBY","7","10"
"CT","4","10"
"CT","5","11"
"CT","6","9"
"CT","7","10"
"CT","8","10"
"DED","1","10"
"DED","2","10"
"DED","3","10"
"DED","5","10"
"DED","7","10"
"DED","9","10"
"DEL","5","10"
"DEL","7","14"
"DEL","8","9"
"EMD","7","9"
"EMD","8","9"
"EMD","10","9"
"EMD","11","9"
"EVD","4","9"
"EVD","5","10"
"EVD","6","11"
"EVD","7","9"
"EVD","9","10"
"IND","6","11"
"IND","7","11"
"IND","8","11"
"RET","2","9"
"RET","3","10"
"RET","4","10"
"RET","5","10"
"RET","6","10"
"RET","7","10"
"RET","8","10"
"RET","10","10"
"SAR","1","9"
"SAR","2","10"
"SAR","6","16"
"SAR","7","10"
"SAR","9","9"
"SAR","10","13"
"TDN","1","9"
"TDN","8","9"
