"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-08-14","ALB","1","Dirt","Border Dash"," 1 ","1","8-1","David Reyes-Frisby","Juan Meraz"
"2020-08-14","ALB","1","Dirt","Dashin Heart"," 2 ","2","10-1","Luis Guerrero","Oscar Carrete"
"2020-08-14","ALB","1","Dirt","Moonlight Diva"," 3 ","3","12-1","Porfirio Cano","Cosme Velasquez"
"2020-08-14","ALB","1","Dirt","Tac It Clear Winn"," 4 ","4","4-1","Brian Barraza","Emily Cardenas"
"2020-08-14","ALB","1","Dirt","Next Princess"," 5 ","5","15-1","Jose Ruiz","Hector Chavez"
"2020-08-14","ALB","1","Dirt","When the Furr Flies"," 6 ","6","15-1","Jose Chavez","Mike Archuleta"
"2020-08-14","ALB","1","Dirt","Valentina Ar"," 7 ","7","9-2","Jorge Bourdieu","Ivan Tafoya"
"2020-08-14","ALB","1","Dirt","Spotted Vike"," 8 ","8","12-1","Paul Nieto","Umberto Belloc"
"2020-08-14","ALB","1","Dirt","Return My Candy"," 9 ","9","6-1","Manuel Ramos","Andres Gonzalez"
"2020-08-14","ALB","1","Dirt","Mr James Zee","10 ","10","6-1","Jacquelyn Bobroff","Patrick Sanchez"
"2020-08-14","ALB","1","Dirt","Sgp Chickgonestreakn","11 ","11","15-1","Paul Garcia","Salvador Soto"
"2020-08-14","ALB","1","Dirt","Wheres Willard","12 ","12","20-1","Alonso Rivera","Phillip Sanchez"
"2020-08-14","ALB","2","Dirt","El Nuevo Profeta"," 1 ","1","12-1","David Reyes-Frisby","Juan Meraz"
"2020-08-14","ALB","2","Dirt","Hez Our Star"," 2 ","2","12-1","Jorge Bourdieu","Adam Archuleta"
"2020-08-14","ALB","2","Dirt","El Coco de Oro"," 3 ","3","6-1","Erik Lujan","Jesus Olivas"
"2020-08-14","ALB","2","Dirt","First Flashdance"," 4 ","4","15-1","Alonso Rivera","James Padgett, II"
"2020-08-14","ALB","2","Dirt","Dm Pineapple Express"," 5 ","5","9-2","Paul Garcia","Salvador Soto"
"2020-08-14","ALB","2","Dirt","Fabulous Valentino"," 6 ","6","10-1","Edgar Martinez","Jorge Morales-Flores"
"2020-08-14","ALB","2","Dirt","Lion Heart Eagle"," 7 ","7","8-1","Omar Iturralde","Luis Iturralde"
"2020-08-14","ALB","2","Dirt","Regalo Coronados"," 8 ","8","6-1","Albert Medrano","Jorge Brito"
"2020-08-14","ALB","2","Dirt","Hero in Da Making"," 9 ","9","15-1","Hector Aldrete","Jose Muela"
