"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-25","AP","MAIDEN SPECIAL WEIGHT ","2","Scaterra","12-1"," 2 ","2","FTL","Verrazano"
"2020-07-25","AP","MAIDEN SPECIAL WEIGHT ","2","Ruby Round Here","3-1"," 7 ","7","FTL","Gemologist"
"2020-07-25","AP","MAIDEN SPECIAL WEIGHT ","5","Grand Hideaway","6-1"," 2 ","2","FTL","Stay Thirsty"
"2020-07-25","AP","MAIDEN SPECIAL WEIGHT ","5","Savage","4-1"," 6 ","6","FTL","Commissioner"
"2020-07-25","AP","MAIDEN SPECIAL WEIGHT ","6","Rule Follower","2-1"," 4 ","4","FTL","Algorithms"
"2020-07-25","CT","MAIDEN SPECIAL WEIGHT ","5","Castle Review","8-1"," 7 ","7","FTL","Windsor Castle"
"2020-07-25","DED","MAIDEN CLAIMING($50,000) ","1","Rf Famous Five Bar","15-1"," 4 ","4","FTL","Five Bar Cartel"
"2020-07-25","DED","TRIALS ","3","Seis Eagles Legend","15-1"," 8 ","8","FTL","One Famous Eagle"
"2020-07-25","DED","TRIALS ","4","Christy Rose 123","12-1"," 2 ","2","FTL","Fdd Dynasty"
"2020-07-25","DED","TRIALS ","4","Thiscandycanstreak","20-1"," 3 ","3","FTL","Jess Good Candy"
"2020-07-25","DED","TRIALS ","4","Another Knockout","12-1"," 5 ","5","FTL","Capo de Capi"
"2020-07-25","DED","TRIALS ","6","Dd Runaway","8-1"," 4 ","4","FTL","Freighttrain B"
"2020-07-25","DED","TRIALS ","6","Eyesa Lady Stone","20-1"," 5 ","5","FTL","Pyc Paint Your Wagon"
"2020-07-25","DED","TRIALS ","7","First Moon Stone","15-1"," 1 ","1","FTL","First Moonflash"
"2020-07-25","DED","TRIALS ","7","Dashin to Be a King","15-1"," 5 ","5","FTL","Man Who Wouldbe King"
"2020-07-25","DED","TRIALS ","7","Effortlessly Blazin","20-1"," 8 ","8","FTL","Tf Featured Effort"
"2020-07-25","DED","TRIALS ","7","Ojd Lolo the Wagon","12-1"," 9 ","9","FTL","Foose"
"2020-07-25","DED","TRIALS ","8","Compustar","20-1"," 3 ","3","FTL","One Fabulous Eagle"
"2020-07-25","DED","TRIALS ","8","Linda My Bling","10-1"," 4 ","4","FTL","Kiss My Hocks"
"2020-07-25","DED","TRIALS ","8","Ec First Down","5-1"," 8 ","8","FTL","Ec Jet One"
"2020-07-25","DED","TRIALS ","9","Jb Smooth Movin Blue","2-1"," 1 ","1","FTL","Jess Louisiana Blue"
