"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-11-23","DED","1","Dirt","Enduring Peace","1  ","2","3-1","Timothy Thornton","Karl Broberg"
"2021-11-23","DED","1","Dirt","Goodnight Gracie","1A ","9","3-1","Timothy Thornton","Karl Broberg"
"2021-11-23","DED","1","Dirt","Sassy Mallory","2  ","1","15-1","Hugo Torres","Randy Shamsie, Sr."
"2021-11-23","DED","1","Dirt","Miss Underrated"," 3 ","3","5-1","Kevin Smith","Juan Larrosa"
"2021-11-23","DED","1","Dirt","Joe G's Payback"," 4 ","4","10-1","Vicente Del-Cid","Benjamin Zeno"
"2021-11-23","DED","1","Dirt","Queen Shasta"," 5 ","5","6-1","Joe Stokes","Brent Toups"
"2021-11-23","DED","1","Dirt","Texas Mama"," 6 ","6","5-2","Thomas Pompell","Allen Dupuy"
"2021-11-23","DED","1","Dirt","Lucky Every Day"," 7 ","7","12-1","Jose Guerrero","Isai Gonzalez"
"2021-11-23","DED","1","Dirt","Wicked Flashback"," 8 ","8","9-2","C.J. McMahon","Robertino Diodoro"
"2021-11-23","DED","2","Dirt","Birdcatmouse"," 1 ","1","15-1","Alberto Pusac","Dwayne Jackson"
"2021-11-23","DED","2","Dirt","Inawic"," 2 ","2","6-5","Joel Dominguez","Ronnie Ward"
"2021-11-23","DED","2","Dirt","Beautiful Ending"," 3 ","3","8-1","Kevin Roman","Samuel Breaux"
"2021-11-23","DED","2","Dirt","Eve's Delight"," 4 ","4","8-1","Jose Guerrero","Garland Goins"
"2021-11-23","DED","2","Dirt","Tecate Time"," 5 ","5","5-2","Timothy Thornton","Steven Flint"
"2021-11-23","DED","2","Dirt","Heart That Binds"," 6 ","6","4-1","Roberto Morales","Juan Larrosa"
"2021-11-23","DED","3","Dirt","Flashy Meg"," 1 ","1","3-1","Casey Fusilier","Kearney Segura"
"2021-11-23","DED","3","Dirt","Two Punch Fist"," 2 ","2","5-1","Timothy Thornton","Steven Flint"
"2021-11-23","DED","3","Dirt","Order Up Another"," 3 ","3","4-1","Wallynette Rodriguez","Jose Ramirez"
"2021-11-23","DED","3","Dirt","Roseisalwaysrite"," 4 ","4","15-1","Vicente Del-Cid","Doris Hebert"
"2021-11-23","DED","3","Dirt","Madame Moustache"," 5 ","5","20-1","Maria Baca","Kenneth Roberts, Sr."
"2021-11-23","DED","3","Dirt","Sugar Star"," 6 ","6","8-1","C.J. McMahon","Eduardo Ramirez"
"2021-11-23","DED","3","Dirt","Leudeal"," 7 ","7","5-1","Odilon Martinez","David Gomez"
"2021-11-23","DED","3","Dirt","Courtly Doc"," 8 ","8","8-1","Jose Guerrero","Jerry Cart"
"2021-11-23","DED","3","Dirt","Miss Emma Jean"," 9 ","9","10-1","Jorge Guzman","Henry Johnson, Jr."
"2021-11-23","DED","3","Dirt","Mila's Kat","10 ","10","12-1","Joe Stokes","Samuel Breaux"
"2021-11-23","DED","3","Dirt","My Gal Charlotte","11 ","11","12-1","Kevin Smith","Lee Thomas"
"2021-11-23","DED","4","Dirt","Matts Fire N Ice"," 1 ","1","3-1","Alex Birzer","Chris Richard"
"2021-11-23","DED","4","Dirt","Tricolour"," 2 ","2","8-1","Kevin Roman","Dane Noel"
"2021-11-23","DED","4","Dirt","Kiss Away"," 3 ","3","5-2","C.J. McMahon","Robertino Diodoro"
"2021-11-23","DED","4","Dirt","Dreamer's Delight"," 4 ","4","5-1","Alberto Pusac","Timothy Martin"
"2021-11-23","DED","4","Dirt","Smart Analysis"," 5 ","5","9-2","Vicente Del-Cid","Nicholas Latour"
"2021-11-23","DED","4","Dirt","Eye Dee Kay"," 6 ","6","8-1","Gerard Melancon","Oscar Modica"
"2021-11-23","DED","4","Dirt","Special Breed"," 7 ","7","10-1","Aubrie Green","Andrea Ali"
