"Track","RaceNumber","HorsesRunning"
"DED","1","12"
"DED","3","12"
"DED","5","12"
"DED","6","12"
"DED","8","11"
"DED","9","12"
"MNR","1","9"
"MNR","5","9"
"MNR","7","9"
"MNR","9","10"
"MVR","4","9"
"MVR","7","10"
"MVR","8","11"
"PRX","4","10"
"PRX","6","10"
"PRX","7","15"
"PRX","8","10"
"PRX","9","9"
"PRX","10","13"
"RP","3","9"
"RP","5","12"
"RP","7","9"
"RP","10","12"
"ZIA","1","9"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","7","9"
"ZIA","8","12"
"ZIA","9","10"
"ZIA","10","12"
"ZIA","11","11"
