"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-08-09","ALB","MAIDEN ","1","Chicky Chicky Kai","10-1"," 4 ","4","FTL","Jess a Chicks"
"2020-08-09","ALB","MAIDEN ","1","Big Storm Cartel","12-1"," 5 ","5","FTL","Big Daddy Cartel"
"2020-08-09","ALB","MAIDEN ","1","Western Sandman","12-1"," 6 ","6","FTL","Saturday Nite Romeo"
"2020-08-09","ALB","MAIDEN ","1","Blue Riband","15-1","10 ","10","FTL","Winners Version"
"2020-08-09","ALB","MAIDEN ","1","Cable Girl","20-1","12 ","12","FTL","Big Daddy Cartel"
"2020-08-09","ALB","MAIDEN ","2","Valiant Wayfarer","6-1"," 1 ","1","FTL","Separatist"
"2020-08-09","ALB","MAIDEN CLAIMING($6,500) ","5","Catology","9-2"," 1 ","1","FTL","Indian Firewater"
"2020-08-09","CNL","MAIDEN CLAIMING($20,000) ","1","Press Snooze","5-2"," 2 ","2","FTL","Congrats"
"2020-08-09","CNL","MAIDEN SPECIAL WEIGHT ","4","Souper Boom","4-1"," 3 ","3","FTL","Ghostzapper"
"2020-08-09","CNL","MAIDEN SPECIAL WEIGHT ","4","Black Cape Hero","12-1"," 6 ","6","FTL","Black Onyx"
"2020-08-09","CNL","MAIDEN CLAIMING($10,000) ","5","Her Justice","20-1"," 5 ","5","FTL","Strong Mandate"
"2020-08-09","CNL","MAIDEN CLAIMING($10,000) ","9","Listentothestars","30-1","10 ","10","FTL","Seville*Ger"
"2020-08-09","DMR","ALLOWANCE OPTIONAL CLAIMING($80,000) ","2","Mecklenburg (IRE)","5-2"," 6 ","6","FTL","Power*GB"
"2020-08-09","GG","MAIDEN SPECIAL WEIGHT ","4","Thismustbetheplace","3-1"," 1 ","1","FTL","Run Away and Hide"
"2020-08-09","GG","MAIDEN SPECIAL WEIGHT ","4","Night Gig","8-1"," 3 ","3","FTL","Gig Harbor"
"2020-08-09","GG","MAIDEN SPECIAL WEIGHT ","4","Hot Soup","5-2"," 7 ","7","FTL","Point Encounter"
"2020-08-09","GIL","MAIDEN ","5","Cardi B Corona","5-2"," 2 ","2","FTL","Corona Cartel"
"2020-08-09","GIL","MAIDEN ","5","Hes Just 44","6-1"," 7 ","7","FTL","Double Feature Jess"
"2020-08-09","GIL","ALLOWANCE ","7","Lites Famous Eagle","4-1","10 ","10","FTL","One Famous Eagle"
"2020-08-09","GIL","MAIDEN SPECIAL WEIGHT ","9","Strokeofbrilliance","6-1"," 2 ","2","FTL","Tizway"
"2020-08-09","GIL","MAIDEN SPECIAL WEIGHT ","9","Gossip's Terror","10-1"," 7 ","7","FTL","House of Terrors"
"2020-08-09","GP","MAIDEN CLAIMING($40,000) ","3","Kramden","8-1"," 7 ","7","FTL","Kitten's Joy"
"2020-08-09","GP","MAIDEN CLAIMING($40,000) ","3","Scotch Whiskey","12-1"," 8 ","8","FTL","Paynter"
"2020-08-09","GP","MAIDEN SPECIAL WEIGHT ","6","Lipslikecherries (GB)","10-1"," 9 ","9","FTL","Dark Angel*Ire"
"2020-08-09","GP","Dayatthespa S.","10","Lagertha (CHI)","12-1"," 5 ","5","FTL","Scat Daddy"
"2020-08-09","LS","MAIDEN SPECIAL WEIGHT ","1","My Golden Bling","6-1"," 4 ","4","FTL","My Golden Song"
"2020-08-09","LS","MAIDEN SPECIAL WEIGHT ","1","Uptownblingithome","30-1"," 6 ","6","FTL","Too Much Bling"
"2020-08-09","LS","MAIDEN SPECIAL WEIGHT ","1","Perfect Swing","15-1","11 ","11","FTL","Street Move"
"2020-08-09","LS","MAIDEN CLAIMING($15,000) ","6","Because I'm Me","30-1"," 2 ","2","FTL","Half Ours"
"2020-08-09","LS","MAIDEN CLAIMING($15,000) ","6","Good Fight","9-2","10 ","10","FTL","Afleet Alex"
"2020-08-09","LS","MAIDEN SPECIAL WEIGHT ","9","Texas Spring","12-1","1  ","3","FTL","Unbridled Sheriff"
"2020-08-09","LS","MAIDEN SPECIAL WEIGHT ","9","Now to Next","12-1","1A ","5","FTL","Unbridled Sheriff"
"2020-08-09","LS","MAIDEN SPECIAL WEIGHT ","9","Witt's Tenny Ten","30-1","3  ","2","FTL","Drums of Thunder"
