"Track","RaceNumber","HorsesRunning"
"EQC","2","9"
"EQC","3","11"
"EQC","4","9"
"FG","1","12"
"FG","3","16"
"FG","4","10"
"FG","6","9"
"FG","7","9"
"FG","8","10"
"FG","9","12"
"FG","12","10"
"FG","13","9"
"GG","7","10"
"GG","10","9"
"GG","11","9"
"GP","1","16"
"GP","5","9"
"GP","6","10"
"GP","9","10"
"GP","10","15"
"GP","11","10"
"HAW","4","11"
"HAW","5","9"
"HAW","6","9"
"HAW","8","9"
"HAW","9","11"
"LA","1","10"
"LRL","1","10"
"LRL","4","14"
"LRL","8","9"
"LRL","9","9"
"SA","1","13"
"SA","3","9"
"SA","7","9"
"SA","9","9"
"SA","11","11"
"TAM","4","9"
"TAM","5","10"
"TAM","7","10"
"TAM","9","10"
"TP","2","14"
"TP","3","13"
"TP","4","14"
"TP","5","14"
"TP","7","12"
"TP","8","14"
