"Track","RaceNumber","HorsesRunning"
"FL","4","9"
"FL","5","11"
"FL","6","15"
"FL","8","12"
"GRP","7","10"
"GRP","8","10"
"IND","4","14"
"IND","5","9"
"IND","6","14"
"IND","7","9"
"IND","8","14"
"IND","9","11"
"IND","10","10"
"MNR","1","14"
"MNR","2","14"
"MNR","3","9"
"MNR","4","10"
"MNR","5","12"
"MNR","6","10"
"MNR","8","10"
"MNR","9","14"
"MVR","5","9"
"MVR","6","9"
"MVR","7","10"
"MVR","8","11"
"PRX","1","9"
"PRX","2","9"
"PRX","4","9"
"PRX","5","10"
"PRX","6","9"
"PRX","7","12"
"PRX","8","16"
"PRX","10","12"
"PRX","11","14"
"ZIA","1","12"
"ZIA","2","10"
"ZIA","3","10"
"ZIA","6","12"
"ZIA","7","12"
"ZIA","10","12"
