"Track","RaceNumber","HorsesRunning"
"AQU","4","9"
"AQU","5","15"
"AQU","6","16"
"AQU","7","16"
"AQU","8","13"
"AQU","9","12"
"CT","6","9"
"CT","8","11"
"DED","1","12"
"DED","3","12"
"DED","5","12"
"DED","6","11"
"DED","7","9"
"DED","8","9"
"DED","9","12"
"EVD","1","10"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"FG","2","9"
"FG","4","10"
"FG","7","11"
"FG","8","14"
"GP","1","9"
"GP","5","9"
"GP","7","10"
"GP","9","11"
"GP","10","10"
"LRC","1","9"
"LRC","2","12"
"LRC","3","10"
"LRC","4","12"
"LRC","5","12"
"LRC","6","11"
"LRC","8","12"
"LRL","6","9"
"LRL","7","10"
"LRL","9","9"
"TP","1","14"
"TP","2","14"
"TP","3","14"
"TP","4","14"
"TP","5","14"
"TP","6","11"
"TP","7","14"
"TP","8","14"
