"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-04-10","AQU","1","Outer turf","Florida Endeavour","1  ","5","15-1","Trevor McCarthy","Bruce Brown"
"2021-04-10","AQU","1","Outer turf","Dang It","1A ","8","15-1","Pablo Morales","Bruce Brown"
"2021-04-10","AQU","1","Outer turf","False Alarm","2  ","1","20-1","Reylu Gutierrez","Amira Chichakly"
"2021-04-10","AQU","1","Outer turf","Deputy Flag","3  ","2","2-1","Manuel Franco","Rudy Rodriguez"
"2021-04-10","AQU","1","Outer turf","Amistad","4  ","3","9-2","Eric Cancel","Chris Englehart"
"2021-04-10","AQU","1","Outer turf","Our Destiny","5  ","4","12-1","Nik Juarez","Wayne Potts"
"2021-04-10","AQU","1","Outer turf","Disciplanarian"," 6 ","6","3-1","Jose Ortiz","David Donk"
"2021-04-10","AQU","1","Outer turf","Hudson Overpass"," 7 ","7","15-1","Heman Harkie","Bruce Grossman"
"2021-04-10","AQU","1","Outer turf","Red Mule","8  ","9","8-1","Kendrick Carmouche","Robert Falcone, Jr."
"2021-04-10","AQU","1","Outer turf","Scuttlebuzz","9  ","10","9-5","Manuel Franco","Jonathan Thomas"
"2021-04-10","AQU","1","Outer turf","Halstaat","10 ","11","20-1","Luis Rodriguez Castro","Linda Fisher"
"2021-04-10","AQU","1","Outer turf","Future Book","11 ","12","12-1","Luis Cardenas","David Donk"
"2021-04-10","AQU","2","Turf","Strong Point"," 1 ","1","15-1","Pablo Morales","John Terranova II"
"2021-04-10","AQU","2","Turf","Gabby Squared"," 2 ","2","9-2","Eric Cancel","Chad Brown"
"2021-04-10","AQU","2","Turf","Miss Bonnie T"," 3 ","3","5-1","Luis Cardenas","David Donk"
"2021-04-10","AQU","2","Turf","Mo Girl"," 4 ","4","8-1","Trevor McCarthy","Jonathan Thomas"
"2021-04-10","AQU","2","Turf","Harlem Heights"," 5 ","5","3-1","Jose Ortiz","Claude McGaughey III"
"2021-04-10","AQU","2","Turf","Creative Cairo"," 6 ","6","6-1","Manuel Franco","Christophe Clement"
"2021-04-10","AQU","2","Turf","Zoikes (FR)"," 7 ","7","4-1","Kendrick Carmouche","Chad Brown"
"2021-04-10","AQU","2","Turf","Wow"," 8 ","8","6-1","Junior Alvarado","Mark Hennig"
"2021-04-10","AQU","2","Turf","Little Nutter"," 9 ","9","30-1","Heman Harkie","John Mc Allen"
"2021-04-10","AQU","3","Dirt","Blu Grotto"," 1 ","1","5-1","Kendrick Carmouche","John Kimmel"
"2021-04-10","AQU","3","Dirt","Centavo"," 2 ","2","6-1","Luis Rodriguez Castro","Carlos Martin"
"2021-04-10","AQU","3","Dirt","Jimmy the Kid"," 3 ","3","15-1","Reylu Gutierrez","Richard Vega"
"2021-04-10","AQU","3","Dirt","Romp"," 4 ","4","5-2","Jose Ortiz","Claude McGaughey III"
"2021-04-10","AQU","3","Dirt","Respect for All"," 5 ","5","5-1","Trevor McCarthy","Bruce Brown"
"2021-04-10","AQU","3","Dirt","Re Created"," 6 ","6","20-1","Manuel Franco","Richard Schosberg"
"2021-04-10","AQU","3","Dirt","Purple Hearted"," 7 ","7","6-1","Eric Cancel","Chris Englehart"
"2021-04-10","AQU","3","Dirt","American Gentleman"," 8 ","8","4-1","Junior Alvarado","Natalia Lynch"
