"Track","RaceNumber","HorsesRunning"
"AQU","3","16"
"AQU","5","14"
"AQU","7","9"
"AQU","8","15"
"EQA","1","9"
"EQA","3","9"
"EQA","4","11"
"FON","4","10"
"FON","5","9"
"FON","6","9"
"FON","7","10"
"FON","9","9"
"GP","6","10"
"GP","9","11"
"KEE","3","11"
"KEE","4","13"
"KEE","5","15"
"KEE","7","13"
"KEE","9","9"
"KEE","10","9"
"LA","4","9"
"LRL","8","9"
"LRL","9","9"
"OP","5","11"
"OP","8","10"
"OP","10","10"
"PEN","3","10"
"PEN","4","9"
"PEN","6","10"
"PEN","11","10"
"RP","1","10"
"RP","2","9"
"RP","4","9"
"RP","5","9"
"RP","8","10"
"RP","9","10"
"RP","10","10"
"RP","12","12"
"TAM","3","9"
"TAM","4","9"
"TAM","6","9"
"TAM","7","10"
"TAM","8","9"
"TAM","9","14"
"TUP","5","9"
"TUP","7","10"
