"Track","RaceNumber","HorsesRunning"
"AQU","3","9"
"AQU","4","9"
"AQU","5","16"
"AQU","6","14"
"AQU","8","9"
"AQU","9","15"
"AQU","10","15"
"CT","3","9"
"CT","5","11"
"CT","8","10"
"DED","3","12"
"DED","5","11"
"DED","7","10"
"DED","8","12"
"DED","9","11"
"EQA","1","16"
"EQA","2","10"
"EQA","4","10"
"EQA","5","12"
"EVD","1","10"
"EVD","2","10"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"EVD","10","10"
"FG","2","10"
"FG","6","12"
"FG","9","10"
"GG","7","10"
"GG","9","9"
"GP","1","11"
"GP","3","10"
"GP","6","9"
"GP","8","16"
"GP","9","9"
"GP","10","12"
"GP","11","16"
"HAW","4","12"
"HAW","6","10"
"HAW","7","9"
"HAW","8","10"
"LRC","1","9"
"LRC","8","9"
"LRL","2","9"
"LRL","3","9"
"LRL","4","9"
"LRL","5","11"
"LRL","6","9"
"LRL","7","11"
"LRL","8","10"
"LRL","9","10"
"LS","5","10"
"LS","6","10"
"LS","7","12"
"LS","8","10"
"LS","9","10"
"LS","10","10"
"LS","11","12"
"MR","2","12"
"MR","3","11"
"MR","4","9"
"MR","5","11"
"MR","6","15"
"MR","7","15"
"MR","8","13"
"OP","2","12"
"OP","4","12"
"OP","5","11"
"OP","6","9"
"OP","7","9"
"OP","8","10"
"OP","9","11"
"RP","6","12"
"RP","9","10"
"TAM","4","10"
"TAM","7","9"
"TAM","8","11"
"TAM","9","12"
"TP","1","14"
"TP","2","10"
"TP","3","10"
"TP","4","10"
"TP","5","14"
"TP","7","10"
"TP","8","14"
"TUP","1","12"
"TUP","6","10"
"TUP","7","11"
"TUP","8","9"
