"Track","RaceNumber","HorsesRunning"
"CT","6","10"
"CT","7","10"
"CT","8","10"
"DEL","3","9"
"DEL","4","12"
"DEL","6","10"
"DEL","7","11"
"DEL","8","9"
"DMR","4","10"
"DMR","5","10"
"DMR","6","14"
"DMR","9","9"
"DMR","10","12"
"DMR","11","12"
"ELP","3","9"
"ELP","6","14"
"ELP","7","10"
"ELP","9","12"
"EMD","5","9"
"EMD","6","9"
"EVD","5","9"
"EVD","9","12"
"FAN","7","9"
"FMT","2","10"
"FMT","4","10"
"FMT","7","10"
"FMT","8","10"
"FMT","9","10"
"FMT","10","10"
"FMT","11","10"
"FMT","12","9"
"GG","8","9"
"GG","9","11"
"GP","1","9"
"GP","3","16"
"GP","5","10"
"GP","8","13"
"GP","10","14"
"GP","12","16"
"IND","1","10"
"IND","2","11"
"IND","3","11"
"IND","4","12"
"IND","5","10"
"IND","6","10"
"IND","7","10"
"IND","8","10"
"IND","9","10"
"LA","7","9"
"LA","8","10"
"LAD","4","12"
"LAD","5","12"
"LAD","7","9"
"MTH","1","10"
"MTH","5","10"
"MTH","7","10"
"MTH","9","10"
"MTH","10","9"
"MTH","11","16"
"MTH","13","16"
"PRM","8","9"
"PRM","9","14"
"PRM","10","11"
"RUI","1","10"
"RUI","3","10"
"RUI","5","10"
"RUI","7","12"
"RUI","8","10"
"RUI","9","10"
"RUI","10","10"
"RUI","12","10"
"SAR","2","9"
"SAR","4","11"
"SAR","6","11"
"SAR","7","12"
"SAR","8","9"
"SAR","9","9"
"SAR","11","14"
"WYO","1","10"
"WYO","2","10"
"WYO","3","9"
"WYO","4","10"
"WYO","5","10"
"WYO","6","9"
"WYO","7","9"
"WYO","10","10"
