"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-01-01","AQU","1","Dirt","After the Wire","1  ","2","6-1","Katie Davis","Amira Chichakly"
"2021-01-01","AQU","1","Dirt","Jordy Can Tap","1A ","6","6-1","Trevor McCarthy","James Ryerson"
"2021-01-01","AQU","1","Dirt","Cashmere Queen","2  ","1","9-2","Luis Cardenas","Thomas Morley"
"2021-01-01","AQU","1","Dirt","Take It Off"," 3 ","3","8-5","Eric Cancel","Anthony Dutrow"
"2021-01-01","AQU","1","Dirt","Magnificent Mags"," 4 ","4","9-5","Manuel Franco","Wayne Potts"
"2021-01-01","AQU","1","Dirt","Madame Rose"," 5 ","5","30-1","Heman Harkie","Eduardo Jones"
"2021-01-01","AQU","1","Dirt","Gram's Gal","6  ","7","15-1","Angel Rodriguez","Wayne Potts"
"2021-01-01","AQU","1","Dirt","Don't Cry Anna","7  ","8","8-1","Andre Worrie","Chris Englehart"
"2021-01-01","AQU","2","Dirt","Dancing Kiki"," 1 ","1","3-1","Jose Lezcano","James Ryerson"
"2021-01-01","AQU","2","Dirt","Karla's Dream"," 2 ","2","12-1","Romero Maragh","Anthony Stephen"
"2021-01-01","AQU","2","Dirt","Tiny Magoo"," 3 ","3","6-1","Dylan Davis","Michael Miceli"
"2021-01-01","AQU","2","Dirt","Undetectable"," 4 ","4","8-1","Charlie Marquez","Jorge Abreu"
"2021-01-01","AQU","2","Dirt","Ghostghostghost"," 5 ","5","5-2","Kendrick Carmouche","Thomas Morley"
"2021-01-01","AQU","2","Dirt","Funny Bones Flag"," 6 ","6","4-1","Christopher DeCarlo","Charlton Baker"
"2021-01-01","AQU","2","Dirt","Bonus Baby"," 7 ","7","9-2","Eric Cancel","Jeremiah Englehart"
"2021-01-01","AQU","2","Dirt","Mia Calia"," 8 ","8","30-1","Andre Worrie","Edmund Pringle"
"2021-01-01","AQU","3","Dirt","Studio B","1  ","1","1-1","Trevor McCarthy","Wayne Potts"
"2021-01-01","AQU","3","Dirt","Hurricane Dancer","1A ","7","1-1","Angel Rodriguez","Wayne Potts"
"2021-01-01","AQU","3","Dirt","Tale of Mist"," 2 ","2","15-1","Luis Rodriguez Castro","Randi Persaud"
"2021-01-01","AQU","3","Dirt","We Should Talk"," 3 ","3","4-1","Dylan Davis","Jeffrey Englehart"
"2021-01-01","AQU","3","Dirt","San Juan Diego"," 4 ","4","12-1","Romero Maragh","Dylan Clarke"
"2021-01-01","AQU","3","Dirt","Coach Villa"," 5 ","5","12-1","Eric Cancel","Chris Englehart"
"2021-01-01","AQU","3","Dirt","Win With Pride"," 6 ","6","10-1","Luis Cardenas","Gary Sciacca"
