"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-08-04","ARP","1","Dirt","Youve Got It"," 1 ","1","10-1","Daniel Valles","Manuel Chavez"
"2020-08-04","ARP","1","Dirt","I Can Splash"," 2 ","2","12-1","Richard Esquibel","Jose Leonel Marquez"
"2020-08-04","ARP","1","Dirt","Jj Little Eye Opener"," 3 ","3","5-2","Alfredo Triana Jr.","Miguel Pena"
"2020-08-04","ARP","1","Dirt","Mishchief Managed"," 4 ","4","8-1","Alejandro Luna","Jose Barron"
"2020-08-04","ARP","1","Dirt","Jessinourbodgit"," 5 ","5","7-2","Manuel Meza","Jose Chavez"
"2020-08-04","ARP","1","Dirt","Jess a Little Girl"," 6 ","6","12-1","Jhaciel Soto","Miguel Pena"
"2020-08-04","ARP","1","Dirt","Daisyfavoritetrick"," 7 ","7","8-1","Jose Meza","Uriel Delgado"
"2020-08-04","ARP","1","Dirt","Anip of Black Velvet"," 8 ","8","9-2","Pedro Gonzalez","Mark Schultz"
"2020-08-04","ARP","1","Dirt","Go Home Noble"," 9 ","9","15-1","Ron Beverly Jr.","Uriel Delgado"
"2020-08-04","ARP","1","Dirt","The Three Sevens","10 ","10","20-1","Fernando Fonseca-Soto","Gerardo Herrera"
"2020-08-04","ARP","2","Dirt","Painted Rare"," 1 ","1","7-2","Jose Meza","Uriel Delgado"
"2020-08-04","ARP","2","Dirt","Relentless Soul"," 2 ","2","5-2","Jhaciel Soto","Miguel Pena"
"2020-08-04","ARP","2","Dirt","Nuria Cartel"," 3 ","3","8-1","Manuel Meza","Hugo Ontiveros"
"2020-08-04","ARP","2","Dirt","Eye My Game"," 4 ","4","10-1","Fernando Fonseca-Soto","Hipolito Michel-Valverde"
"2020-08-04","ARP","2","Dirt","Streakin Last Call"," 5 ","5","6-1","Pedro Gonzalez","Jose Barron"
"2020-08-04","ARP","2","Dirt","Apollitical Splash"," 6 ","6","9-2","John Cruz","Jose Leonel Marquez"
"2020-08-04","ARP","2","Dirt","Mk Buck Naked"," 7 ","7","15-1","Daniel Valles","Manuel Chavez"
"2020-08-04","ARP","2","Dirt","Trippy Dipp Fantasy"," 8 ","8","12-1","Alfredo Triana Jr.","Hipolito Michel-Valverde"
"2020-08-04","ARP","2","Dirt","Twos Two"," 9 ","9","15-1","Ron Beverly Jr.","Alexander Orozco"
"2020-08-04","ARP","3","Dirt","Mr. B. G.'s Creed"," 1 ","1","8-1","Richard Esquibel","Riley Parsons"
"2020-08-04","ARP","3","Dirt","Cruz'n Ollie"," 2 ","2","15-1","John Jude","Cimmaron Gerke"
"2020-08-04","ARP","3","Dirt","Uzi"," 3 ","3","9-2","Alfredo Triana Jr.","Kerry Kemper"
"2020-08-04","ARP","3","Dirt","Docs Holiday"," 4 ","4","12-1","Scott Stevens","Vaughn Long"
"2020-08-04","ARP","3","Dirt","Maius"," 5 ","5","5-2","Adrian Ramos","O. Martinez, Jr."
"2020-08-04","ARP","3","Dirt","Rockin O"," 6 ","6","7-2","Travis Wales","Vaughn Long"
"2020-08-04","ARP","4","Dirt","Parlay Ponti"," 1 ","1","7-2","Mckenzie King","Frances Perkins"
"2020-08-04","ARP","4","Dirt","William Crotty"," 2 ","2","5-2","Scott Stevens","Cody Axmaker"
"2020-08-04","ARP","4","Dirt","Miner's Notion"," 3 ","3","9-2","Travis Wales","Temple Rushton"
"2020-08-04","ARP","4","Dirt","Shawnee Kid"," 4 ","4","15-1","John Jude","Dale Burns"
"2020-08-04","ARP","4","Dirt","Warrens Goldnugget"," 5 ","5","20-1","Adrian Ramos","Timothy Gleason"
"2020-08-04","ARP","4","Dirt","Cheap O Charlie"," 6 ","6","10-1","Deudis Pena-Mora","W. Whitehouse"
"2020-08-04","ARP","4","Dirt","Hot Blooded Song"," 7 ","7","12-1","Dakota Wood","John McDonald"
"2020-08-04","ARP","5","Dirt","Stately Command"," 1 ","1","15-1","Bryan McNeil","Dickie Martinez"
"2020-08-04","ARP","5","Dirt","Foxy Twist"," 2 ","2","9-2","Freddy Manrrique","Tyrone Gleason"
"2020-08-04","ARP","5","Dirt","Foxy Girl"," 3 ","3","20-1","John Cruz","Monk Hall"
"2020-08-04","ARP","5","Dirt","Willinlilvillian"," 4 ","4","10-1","Deudis Pena-Mora","Robert Hazel"
"2020-08-04","ARP","5","Dirt","Latesummeraffair"," 5 ","5","8-1","Dakota Wood","Stetson Rushton"
"2020-08-04","ARP","5","Dirt","Fancy Stockings"," 6 ","6","7-2","Adrian Ramos","Stetson Mitchell"
"2020-08-04","ARP","5","Dirt","Sun Maiden"," 7 ","7","8-1","Alfredo Triana Jr.","Riley Parsons"
"2020-08-04","ARP","5","Dirt","Attitude Ajustment"," 8 ","8","5-2","Travis Wales","Ryan Stivers"
"2020-08-04","ARP","5","Dirt","Aim Happy"," 9 ","9","10-1","Mckenzie King","Sandy Gale"
"2020-08-04","ARP","5","Dirt","Pretty Twisted","10 ","10","6-1","Karlo Lopez","Alfredo Asprino"
"2020-08-04","ARP","5","Dirt","Pearl Ofthe Harbor","11 ","11","9-2","Richard Esquibel","Kerry Kemper"
"2020-08-04","ARP","6","Dirt","Ima Final de Buy"," 1 ","1","9-2","Adrian Ramos","O. Martinez, Jr."
"2020-08-04","ARP","6","Dirt","Gallifrey"," 2 ","2","12-1","Dakota Wood","Jackie Weimer"
"2020-08-04","ARP","6","Dirt","Goveness Sheila"," 3 ","3","6-1","Freddy Manrrique","Sergio Barrio"
"2020-08-04","ARP","6","Dirt","Tea At Noon"," 4 ","4","20-1","Richard Esquibel","Dale Burns"
"2020-08-04","ARP","6","Dirt","Analyze Her Style"," 5 ","5","10-1","Mckenzie King","Sergio Barrio"
"2020-08-04","ARP","6","Dirt","Imlittlebitcountry"," 6 ","6","7-2","John Jude","Jack Rumsey"
"2020-08-04","ARP","6","Dirt","Irreplaceable"," 7 ","7","20-1","Bryan McNeil","Stetson Rushton"
"2020-08-04","ARP","6","Dirt","Tiz Your Way"," 8 ","8","5-2","Scott Stevens","Mary Tate"
"2020-08-04","ARP","6","Dirt","Charming Angel"," 9 ","9","10-1","Travis Wales","Bruce Dillenbeck"
"2020-08-04","ARP","6","Dirt","Ffurgie","10 ","10","4-1","Alfredo Triana Jr.","Tyrone Gleason"
"2020-08-04","ARP","7","Dirt","Dawns Morning","   ","99","","Deudis Pena-Mora"," "
"2020-08-04","ARP","7","Dirt","Holy Diver"," 1 ","1","9-2","Scott Stevens","Cody Axmaker"
"2020-08-04","ARP","7","Dirt","Big Josie"," 2 ","2","8-1","Freddy Manrrique","Linda Parker"
"2020-08-04","ARP","7","Dirt","Magic Moment"," 3 ","3","20-1","Roman Chapa","Reed Jenkins"
"2020-08-04","ARP","7","Dirt","Quick Legend"," 4 ","4","7-2","Adrian Ramos","Tyrone Gleason"
"2020-08-04","ARP","7","Dirt","Five B C"," 5 ","5","5-2","Mike Luark","Monty Luark"
"2020-08-04","ARP","7","Dirt","Text Dont Call"," 6 ","6","4-1","Mckenzie King","Kerry Kemper"
"2020-08-04","ARP","7","Dirt","Miss Wine Topper"," 7 ","7","15-1","Karlo Lopez","Alfredo Asprino"
"2020-08-04","ARP","7","Dirt","Whiskerjulep"," 8 ","8","12-1","Alfredo Triana Jr.","O. Martinez, Jr."
"2020-08-04","ARP","7","Dirt","Blessings Noted"," 9 ","9","10-1","Bryan McNeil","Salvador Arceo"
"2020-08-04","ARP","7","Dirt","Altared Ego","10 ","10","15-1","Travis Wales","Vaughn Long"
"2020-08-04","ARP","8","Dirt","A J Samurai"," 1 ","1","","Karlo Lopez","Riley Parsons"
"2020-08-04","ARP","8","Dirt","Collusionist"," 2 ","2","","Adrian Ramos","O. Martinez, Jr."
"2020-08-04","ARP","8","Dirt","Whiskeydrunkagain"," 3 ","3","","Travis Wales","Vaughn Long"
"2020-08-04","ARP","8","Dirt","Dewey"," 4 ","4","","Freddy Manrrique","Russell Vicchrilli"
"2020-08-04","ARP","8","Dirt","Way Out West"," 5 ","5","","Bryan McNeil","Tyrone Gleason"
"2020-08-04","BTP","1","Turf","Karamel Corn"," 1 ","1","3-1","John McKee","Jeffrey Greenhill"
"2020-08-04","BTP","1","Turf","R Houdini"," 2 ","2","20-1","Aaron Court","Michael Grace"
