"Track","RaceNumber","HorsesRunning"
"DED","1","10"
"DED","2","9"
"DED","5","9"
"DED","6","9"
"DED","7","10"
"DED","8","9"
"DED","9","10"
"EVD","4","9"
"EVD","6","10"
"GP","5","9"
"GP","7","9"
"GP","10","10"
"MVR","3","9"
"MVR","5","10"
"MVR","8","11"
"PRX","2","10"
"PRX","3","10"
"PRX","4","13"
"PRX","5","11"
"PRX","6","9"
"PRX","7","12"
"PRX","8","16"
"PRX","9","16"
"PRX","10","12"
"TAM","4","9"
"TAM","7","9"
"TAM","8","11"
"TAM","9","11"
"TUP","1","11"
"TUP","2","12"
"TUP","8","9"
