"Track","RaceNumber","HorsesRunning"
"BEL","2","13"
"BEL","4","10"
"BEL","6","11"
"BEL","8","12"
"BEL","9","10"
"BTP","2","9"
"BTP","5","9"
"BTP","6","9"
"BTP","8","9"
"CBY","4","9"
"CBY","5","9"
"CBY","6","9"
"CT","7","10"
"DED","1","10"
"DED","3","9"
"DED","4","9"
"DED","5","10"
"DED","7","10"
"DED","9","10"
"DEL","3","14"
"DEL","5","14"
"DEL","7","13"
"ELP","3","10"
"ELP","5","13"
"ELP","6","9"
"ELP","8","13"
"EVD","4","9"
"EVD","8","10"
"GP","4","10"
"HOU","1","11"
"HOU","3","9"
"HOU","5","10"
"HOU","6","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"IND","7","10"
"IND","8","13"
"TAM","2","12"
"TAM","3","12"
"TAM","4","10"
"TAM","6","12"
"TAM","9","12"
