"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-03-30","DED","MAIDEN CLAIMING($10,000) ","1","Runaway Deb","15-1"," 9 ","9","FTL","Shermanesque"
"2021-03-30","DED","MAIDEN CLAIMING($10,000) ","1","Merlin's Sister","20-1","11 ","11","FTL","Street Strategy"
"2021-03-30","DED","MAIDEN CLAIMING($10,000) ","3","Zion's Call","12-1"," 3 ","3","FTL","Zong"
"2021-03-30","DED","MAIDEN CLAIMING($20,000) ","10","Sunny's Prayer","20-1","6  ","7","FTL","Songandaprayer"
"2021-03-30","DED","MAIDEN CLAIMING($20,000) ","10","Ray Rae's Runner","20-1","7  ","8","FTL","Guilt Trip"
"2021-03-30","DED","MAIDEN CLAIMING($20,000) ","10","Sassy Sue's Band","20-1","8  ","9","FTL","Big Band Sound"
"2021-03-30","LAD","MAIDEN ","3","Ransack","8-1"," 1 ","1","FTL","Heza Fast Dash"
"2021-03-30","LAD","MAIDEN ","3","Rios Diamond Tee","8-1"," 5 ","5","FTL","Tee Cos"
"2021-03-30","LAD","MAIDEN ","3","A Delightful Jess","5-2"," 6 ","6","FTL","Inseperable"
"2021-03-30","LAD","MAIDEN ","5","Feature Mr Blue","12-1"," 1 ","1","FTL","Jess Louisiana Blue"
"2021-03-30","LAD","MAIDEN ","5","Lett It Happen","6-1"," 2 ","2","FTL","Jet Black Patriot"
"2021-03-30","LAD","MAIDEN ","5","Valiente Harold","8-1"," 4 ","4","FTL","Corona Caliente"
"2021-03-30","LAD","MAIDEN ","5","Freighttrain Game","5-1"," 6 ","6","FTL","Freighttrain B"
"2021-03-30","LAD","MAIDEN ","7","Brisket Delight","20-1"," 7 ","7","FTL","Brisket N Bourbon"
"2021-03-30","MVR","MAIDEN CLAIMING($7,500) ","2","Wee Miss Aggie","6-1"," 3 ","3","FTL","Line of David"
"2021-03-30","TUP","MAIDEN CLAIMING($7,500) ","7","Big Tony","5-1"," 6 ","6","FTL","Lotsa Mischief"
"2021-03-30","WRD","MAIDEN SPECIAL WEIGHT ","3","J Love","8-1"," 3 ","3","FTL","Wilburn"
"2021-03-30","WRD","MAIDEN CLAIMING($7,500) ","7","Roomantics Cha Cha","20-1"," 1 ","1","FTL","King Cha Cha"
"2021-03-30","WRD","MAIDEN SPECIAL WEIGHT ","8","Who Are You","3-1"," 1 ","1","FTL","Magna Graduate"
"2021-03-30","WRD","MAIDEN SPECIAL WEIGHT ","8","Calebs Tiger","6-1"," 2 ","2","FTL","Caleb's Posse"
