"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-06","ALB","MAIDEN ","1","Jy La Madrecita","12-1"," 3 ","3","FTL","Swissle Stick"
"2020-09-06","ALB","MAIDEN ","1","Next River","10-1"," 5 ","5","FTL","Next Bandit"
"2020-09-06","ALB","MAIDEN ","1","Wolveine","6-1"," 7 ","7","FTL","Favorite Cartel"
"2020-09-06","ALB","MAIDEN ","1","That Being Said","12-1"," 8 ","8","FTL","Favorite Cartel"
"2020-09-06","ALB","MAIDEN ","1","Teller James","5-1"," 9 ","9","FTL","Ivory James"
"2020-09-06","GG","MAIDEN CLAIMING($12,500) ","1","Charlie Red River","20-1"," 2 ","2","FTL","Govenor Charlie"
"2020-09-06","LS","MAIDEN CLAIMING($5,000) ","1","Ss Shadymountain","20-1"," 2 ","2","FTL","Table Mountain"
"2020-09-06","LS","MAIDEN CLAIMING($5,000) ","1","Kandu a Tee Pee","20-1"," 3 ","3","FTL","Double Kandu"
"2020-09-06","LS","MAIDEN CLAIMING($5,000) ","1","Son of Rio","15-1"," 8 ","8","FTL","First N Kool"
"2020-09-06","LS","MAIDEN CLAIMING($5,000) ","1","Kjh My Diamond","30-1","10 ","10","FTL","Four Six Jess"
"2020-09-06","LS","MAIDEN SPECIAL WEIGHT ","3","PISTOLINE","30-1"," 2 ","2","FTL","Line Dancer"
"2020-09-06","LS","MAIDEN SPECIAL WEIGHT ","3","FLYINGJ GIDEON","10-1"," 5 ","5","FTL","Nivour De Cardonne"
"2020-09-06","LS","MAIDEN SPECIAL WEIGHT ","3","RB DIVA","30-1"," 7 ","7","FTL","AMERETTO"
"2020-09-06","LS","CLAIMING($7,500) ","6","Wattle","20-1"," 1 ","1","FTL","Streakin Six Cartel"
"2020-09-06","LS","MAIDEN CLAIMING($10,000) ","8","Power Prospect","30-1"," 7 ","7","FTL","Prospect to the Top"
"2020-09-06","MNR","MAIDEN SPECIAL WEIGHT ","3","S S Smarty","15-1"," 1 ","1","FTL","Smarty Jones"
"2020-09-06","MTH","Sapling S.","8","Pickin' Time","3-1"," 3 ","3","FTL","Stay Thirsty"
"2020-09-06","MTH","ALLOWANCE ","9","Miss Teheran (IRE)","7-2"," 2 ","2","FTL","Teofilo*Ire"
"2020-09-06","MTH","ALLOWANCE ","9","Orglandes (FR)","6-1","10 ","10","FTL","Le Havre*Ire"
"2020-09-06","RUI","MAIDEN CLAIMING($10,000) ","1","Molly Denali","9-2"," 1 ","1","FTL","Palace"
"2020-09-06","RUI","MAIDEN CLAIMING($10,000) ","3","Ar Cartel","20-1"," 7 ","7","FTL","Undaunted"
"2020-09-06","RUI","MAIDEN CLAIMING($10,000) ","3","Royal B Reckless","15-1"," 8 ","8","FTL","Reckless Won"
"2020-09-06","RUI","MAIDEN CLAIMING($10,000) ","3","Jp Grano de Oro","8-1"," 9 ","9","FTL","Moonifisant"
"2020-09-06","RUI","MAIDEN ","6","Etalpi","10-1"," 7 ","7","FTL","Etal"
"2020-09-06","SAR","MAIDEN SPECIAL WEIGHT ","4","Ceant","20-1"," 5 ","5","FTL","Uncle Mo"
"2020-09-06","SAR","MAIDEN SPECIAL WEIGHT ","4","Winters Back","5-1","9  ","10","FTL","Summer Front"
"2020-09-06","SWF","CLAIMING($5,000) ","2","Perfect Moves","10-1"," 2 ","2","FTL","Maknmoves"
