"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-21","AQU","MAIDEN CLAIMING($25,000) ","1","Trick the Universe","9-2"," 4 ","4","FTL","Artie Schiller"
"2021-02-21","AQU","ALLOWANCE OPTIONAL CLAIMING($80,000) ","2","Market Alert","8-5"," 2 ","2","FTL","D' Funnybone"
"2021-02-21","AQU","ALLOWANCE OPTIONAL CLAIMING($80,000) ","2","Horn of Plenty","7-2"," 3 ","3","FTL","Emcee"
"2021-02-21","AQU","ALLOWANCE OPTIONAL CLAIMING($80,000) ","2","Storm Shooter","6-5"," 4 ","4","FTL","Twirling Candy"
"2021-02-21","AQU","ALLOWANCE OPTIONAL CLAIMING($80,000) ","2","Halpert","12-1"," 5 ","5","FTL","More Than Ready"
"2021-02-21","AQU","MAIDEN CLAIMING($25,000) ","3","Patty O'Marc","4-1"," 2 ","2","FTL","Giant Surprise"
"2021-02-21","AQU","MAIDEN SPECIAL WEIGHT ","6","Saucy Cat","20-1"," 4 ","4","FTL","Street Sense"
"2021-02-21","FG","ALLOWANCE ","7","Cilla","3-1"," 2 ","2","FTL","California Chrome"
"2021-02-21","FG","MAIDEN CLAIMING($10,000) ","9","Song of Paradise","8-1"," 2 ","2","FTL","Tenpins"
"2021-02-21","FG","MAIDEN CLAIMING($10,000) ","9","Wholeshackshimmies","6-1"," 3 ","3","FTL","Wicked Strong"
"2021-02-21","FG","MAIDEN CLAIMING($10,000) ","9","Puzzling Priority","6-1"," 8 ","8","FTL","Apriority"
"2021-02-21","GG","MAIDEN CLAIMING($18,000) ","3","Tecova","3-1"," 1 ","1","FTL","Mucho Macho Man"
"2021-02-21","GG","MAIDEN SPECIAL WEIGHT ","7","Just Watch Me Now","9-2"," 2 ","2","FTL","Don'tsellmeshort"
"2021-02-21","GG","MAIDEN SPECIAL WEIGHT ","7","American Buddha","4-1"," 3 ","3","FTL","Shanghai Bobby"
"2021-02-21","GG","MAIDEN SPECIAL WEIGHT ","7","Jungle Cry","6-5"," 5 ","5","FTL","Animal Kingdom"
"2021-02-21","GP","MAIDEN CLAIMING($30,000) ","1","Thorn","5-2"," 6 ","6","FTL","Speightster"
"2021-02-21","GP","MAIDEN CLAIMING($25,000) ","2","Cotton Jim","5-1"," 1 ","1","FTL","High Cotton"
"2021-02-21","GP","MAIDEN CLAIMING($25,000) ","2","Lil Crown","10-1"," 4 ","4","FTL","Chitu"
"2021-02-21","GP","MAIDEN CLAIMING($25,000) ","2","Awesome Family","7-2"," 7 ","7","FTL","Awesome of Course"
"2021-02-21","GP","MAIDEN SPECIAL WEIGHT ","4","Better Whisper","8-1"," 4 ","4","FTL","Tapit"
"2021-02-21","GP","MAIDEN SPECIAL WEIGHT ","4","Wow","4-1"," 5 ","5","FTL","Pioneerof the Nile"
"2021-02-21","LA","MAIDEN ","2","Love the Dance","6-1"," 3 ","3","FTL","Ethnic Dance"
"2021-02-21","LA","MAIDEN ","2","Zu Zu Flynn","3-1"," 4 ","4","FTL","Grazen"
"2021-02-21","LAD","MAIDEN CLAIMING($5,000) ","5","Ttt Aeolus","6-1"," 6 ","6","FTL","Kas I Said So"
"2021-02-21","SA","MAIDEN SPECIAL WEIGHT ","5","Ambivalent","5-2"," 9 ","9","FTL","Constitution"
"2021-02-21","TAM","MAIDEN CLAIMING($32,000) ","2","Dannyhill","5-1"," 4 ","4","FTL","Mshawish"
"2021-02-21","TAM","MAIDEN CLAIMING($32,000) ","2","Barola","4-1"," 5 ","5","FTL","Soldat"
"2021-02-21","TAM","MAIDEN SPECIAL WEIGHT ","7","Kuramata (IRE)","5-2"," 8 ","8","FTL","Australia*GB"
"2021-02-21","TAM","MAIDEN CLAIMING($16,000) ","8","Crystal Sky","9-2"," 2 ","2","FTL","J P's Gusto"
