"Track","RaceNumber","HorsesRunning"
"CT","3","9"
"CT","4","11"
"CT","5","12"
"CT","6","9"
"CT","10","11"
"DED","3","11"
"DED","5","9"
"DED","6","10"
"DED","7","9"
"DED","9","10"
"EVD","1","10"
"EVD","2","10"
"EVD","3","10"
"EVD","4","10"
"EVD","5","10"
"EVD","6","10"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"FG","8","16"
"FG","9","16"
"GP","1","14"
"GP","6","11"
"GP","9","11"
"GP","10","13"
"MNR","8","9"
"MVR","4","9"
"MVR","5","9"
"MVR","7","11"
"MVR","8","9"
"PEN","3","11"
"PEN","8","9"
"PEN","9","10"
"PEN","10","11"
"PEN","11","10"
"PRX","1","9"
"PRX","2","10"
"PRX","3","10"
"PRX","4","10"
"PRX","6","11"
"PRX","7","14"
"PRX","8","12"
"PRX","9","10"
"PRX","10","12"
"TAM","4","14"
"TAM","6","10"
"TAM","7","11"
"TAM","8","14"
"TAM","9","11"
"ZIA","1","9"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","5","12"
"ZIA","8","12"
"ZIA","9","11"
"ZIA","10","12"
"ZIA","11","12"
