"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2022-05-08","BEL","1","Dirt","Centavo"," 1 ","1","8-1","Luis Rodriguez Castro","Naipaul Chatterpaul"
"2022-05-08","BEL","1","Dirt","Mr. Buckley"," 2 ","2","7-2","Jalon Samuel","Raymond Handal"
"2022-05-08","BEL","1","Dirt","Cajun Commander"," 3 ","3","5-2","Luis Saez","Oscar Barrera, III"
"2022-05-08","BEL","1","Dirt","Victory Built"," 4 ","4","5-2","Jose Gomez","Rudy Rodriguez"
"2022-05-08","BEL","1","Dirt","Quickflash"," 5 ","5","9-5","Kendrick Carmouche","Rob Atras"
"2022-05-08","BEL","2","Dirt","Elegant Laoban"," 1 ","1","6-1","Luis Cardenas","Keith O'Brien"
"2022-05-08","BEL","2","Dirt","Roz"," 2 ","2","8-5","Jose Gomez","Michelle Nevin"
"2022-05-08","BEL","2","Dirt","Emerald Banker"," 3 ","3","20-1","Gary Richards","Steven Jerkens"
"2022-05-08","BEL","2","Dirt","Kay Tee Gal"," 4 ","4","6-5","Kendrick Carmouche","Todd Pletcher"
"2022-05-08","BEL","2","Dirt","Keen Dancer"," 5 ","5","12-1","Raul Mena","Randi Persaud"
"2022-05-08","BEL","2","Dirt","Dance for Bourbon"," 6 ","6","5-1","Jose Lezcano","James Ryerson"
"2022-05-08","BEL","3","Dirt","Air Show"," 1 ","1","8-5","Flavien Prat","Thomas Morley"
"2022-05-08","BEL","3","Dirt","Purple Hearted"," 2 ","2","3-1","Eric Cancel","Chris Englehart"
"2022-05-08","BEL","3","Dirt","O'Trouble"," 3 ","3","4-1","Jose Gomez","Kelly Breen"
"2022-05-08","BEL","3","Dirt","Royal Tryst"," 4 ","4","6-1","Dylan Davis","Michael Maker"
"2022-05-08","BEL","3","Dirt","Six Percent"," 5 ","5","9-2","Javier Castellano","Jeremiah Englehart"
"2022-05-08","BEL","3","Dirt","Forever Wicked"," 6 ","6","8-1","Luis Cardenas","Randi Persaud"
"2022-05-08","BEL","4","Inner turf","Hikaru","   ","5","9-5","John Velazquez"," "
"2022-05-08","BEL","4","Inner turf","Sarah's Splendor","   ","3","5-2","Trevor McCarthy"," "
"2022-05-08","BEL","4","Inner turf","Madame Rose","   ","7","12-1"," Rider TBA"," "
"2022-05-08","BEL","4","Inner turf","Secret Hideout"," 1 ","1","12-1"," Rider TBA","Edmund Davis"
"2022-05-08","BEL","4","Inner turf","Mo Nighean Donn"," 2 ","2","8-1","Luis Cardenas","David Donk"
"2022-05-08","BEL","4","Inner turf","Capital Gal"," 4 ","4","2-1","Manuel Franco","George Weaver"
"2022-05-08","BEL","4","Inner turf","Boss of All"," 6 ","6","7-2"," Rider TBA","Richard Schosberg"
"2022-05-08","BEL","4","Inner turf","Oak Loves a Fight"," 8 ","8","7-2","Irad Ortiz, Jr.","Orlando Noda"
"2022-05-08","BEL","4","Inner turf","Vallelujah"," 9 ","9","20-1","Jacqueline Davis","Robbie Davis"
"2022-05-08","BEL","4","Inner turf","Wine Goddess","10 ","10","3-1","Jose Ortiz","Horacio De Paz"
"2022-05-08","BEL","5","Dirt","Bold Victory","   ","4","5-2","Kendrick Carmouche"," "
"2022-05-08","BEL","5","Dirt","Kid Cash"," 1 ","1","9-2","Jose Gomez","Rudy Rodriguez"
"2022-05-08","BEL","5","Dirt","North Pole"," 2 ","2","6-1","Manuel Franco","Michael Maker"
"2022-05-08","BEL","5","Dirt","Smart Joker"," 3 ","3","12-1","Trevor McCarthy","John Kimmel"
"2022-05-08","BEL","5","Dirt","Lord Gatling"," 5 ","5","4-1","Dylan Davis","William Morey"
"2022-05-08","BEL","5","Dirt","Vinny Two Cents"," 6 ","6","30-1","Jacqueline Davis","Oscar Barrera, III"
"2022-05-08","BEL","5","Dirt","Turtleneck Ted"," 7 ","7","20-1","Jalon Samuel","Natalia Lynch"
"2022-05-08","BEL","5","Dirt","Floki's Flight"," 8 ","8","7-2","Irad Ortiz, Jr.","Edward Allard"
"2022-05-08","BEL","5","Dirt","Desert Lion"," 9 ","9","12-1","Jose Ortiz","Edward Allard"
"2022-05-08","BEL","6","Turf","Ready To Venture (GB)","   ","7","5-1","Kendrick Carmouche"," "
"2022-05-08","BEL","6","Turf","Naked On the Beach","   ","2","6-1","Luis Saez"," "
"2022-05-08","BEL","6","Turf","Entwine (IRE)","   ","11","30-1","Dylan Davis"," "
"2022-05-08","BEL","6","Turf","Angel Palm (GB)","   ","4","8-1","Manuel Franco"," "
"2022-05-08","BEL","6","Turf","Baby Blythe","   ","8","3-1","Joel Rosario"," "
"2022-05-08","BEL","6","Turf","Nazuna (IRE)","   ","3","5-2","Flavien Prat"," "
"2022-05-08","BEL","6","Turf","Miss Bella Ciao","   ","6","4-1","John Velazquez"," "
"2022-05-08","BEL","6","Turf","Creative Cairo"," 1 ","1","4-1"," Rider TBA","Christophe Clement"
"2022-05-08","BEL","6","Turf","Suspended Campaign"," 5 ","5","8-1"," Rider TBA","Orlando Noda"
"2022-05-08","BEL","6","Turf","Maybe Later"," 9 ","9","30-1","Javier Castellano","Bruce Brown"
"2022-05-08","BEL","6","Turf","More Ammo","10 ","10","2-1","Manuel Franco","Chad Brown"
"2022-05-08","BEL","6","Turf","Toned Up","12 ","12","20-1","Trevor McCarthy","Timothy Hills"
"2022-05-08","BEL","6","Turf","Boston Post Road","13 ","13","8-5","Flavien Prat","Chad Brown"
"2022-05-08","BEL","7","Dirt","Awillaway","   ","10","30-1","Luis Cardenas"," "
"2022-05-08","BEL","7","Dirt","Fight On Lucy","   ","3","20-1","Dylan Davis"," "
"2022-05-08","BEL","7","Dirt","Snicket","   ","6","8-1","Luis Rodriguez Castro"," "
"2022-05-08","BEL","7","Dirt","Baby Man","   ","7","9-2","Jose Gomez"," "
"2022-05-08","BEL","7","Dirt","Frosty Brew"," 1 ","1","12-1","Joel Rosario","Claude McGaughey III"
"2022-05-08","BEL","7","Dirt","Secret Love"," 2 ","2","6-1","John Velazquez","John Kimmel"
"2022-05-08","BEL","7","Dirt","Equal Pay"," 4 ","4","7-5","Irad Ortiz, Jr.","Chad Brown"
"2022-05-08","BEL","7","Dirt","Dancingwthdaffodls"," 5 ","5","20-1","Raul Mena","Eduardo Jones"
"2022-05-08","BEL","7","Dirt","Vienna Code"," 8 ","8","20-1","Eric Cancel","Andrew Williams"
"2022-05-08","BEL","7","Dirt","Honey Money"," 9 ","9","5-1","Trevor McCarthy","Bonnie Lucas"
"2022-05-08","BEL","8","Dirt","Bank Sting"," 1 ","1","8-1","Flavien Prat","John Terranova II"
"2022-05-08","BEL","8","Dirt","Lady Rocket"," 2 ","2","2-1","John Velazquez","Brad Cox"
"2022-05-08","BEL","8","Dirt","Royal Flag"," 3 ","3","8-5","Joel Rosario","Chad Brown"
"2022-05-08","BEL","8","Dirt","Search Results"," 4 ","4","7-2","Irad Ortiz, Jr.","Chad Brown"
"2022-05-08","BEL","8","Dirt","Zaajel"," 5 ","5","15-1","Luis Saez","Todd Pletcher"
"2022-05-08","BEL","8","Dirt","Make Mischief"," 6 ","6","5-1","Dylan Davis","Mark Casse"
"2022-05-08","BEL","9","Dirt","Cousteau","   ","7","6-1","Manuel Franco"," "
"2022-05-08","BEL","9","Dirt","Full Moon Fever"," 1 ","1","10-1","Dylan Davis","Mark Hennig"
"2022-05-08","BEL","9","Dirt","Once a Giant"," 2 ","2","8-1","Jose Gomez","George Weaver"
"2022-05-08","BEL","9","Dirt","Luni Sima"," 3 ","3","4-1","Trevor McCarthy","Peter Walder"
"2022-05-08","BEL","9","Dirt","Amount"," 4 ","4","7-2","Irad Ortiz, Jr.","Todd Pletcher"
"2022-05-08","BEL","9","Dirt","Son of an Ex"," 5 ","5","8-1","Heman Harkie","Randi Persaud"
"2022-05-08","BEL","9","Dirt","Mister Winston"," 6 ","6","20-1","Luis Rodriguez Castro","Antonio Arriaga"
"2022-05-08","BEL","9","Dirt","Braciole"," 8 ","8","8-1","Kendrick Carmouche","Todd Pletcher"
"2022-05-08","BEL","9","Dirt","Bossmakinbossmoves"," 9 ","9","10-1","Luis Saez","Richard Schosberg"
"2022-05-08","BEL","9","Dirt","Nicholas James","10 ","10","6-1","Jose Ortiz","Patrick Reynolds"
"2022-05-08","EQC","1","Dirt","Wicked Trick"," 1 ","1","10-1","Mike Smith","Robert Hess, Jr."
"2022-05-08","EQC","1","Dirt","Bold Endeavor"," 2 ","2","5-1","Drayden Van Dyke","Mark Glatt"
"2022-05-08","EQC","1","Dirt","Loud Mouth"," 3 ","3","7-2","Ramon Vazquez","John Sadler"
"2022-05-08","EQC","1","Dirt","Triple Tap"," 4 ","4","8-5","Juan Hernandez","Sean McCarthy"
"2022-05-08","EQC","1","Dirt","Dark Vader"," 5 ","5","5-1","Mario Gutierrez","Peter Eurton"
"2022-05-08","EQC","1","Dirt","Surfing Star"," 6 ","6","12-1","Jessica Pyfer","Karen Headley"
"2022-05-08","EQC","1","Dirt","Defunded"," 7 ","7","4-1","Abel Cedillo","Sean McCarthy"
"2022-05-08","EQC","2","All Weather Track","Floyd Knowles"," 1 ","1","6-1","Brayan Pena","Jonathan Wong"
"2022-05-08","EQC","2","All Weather Track","Amanofmystature"," 2 ","2","2-1","Silvio Amador","Steven Miyadi"
