"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-26","AP","1","All Weather Track","Kearny County"," 1 ","1","5-2","Constantino Roman","Antonio Meraz"
"2021-08-26","AP","1","All Weather Track","Call the Colonel"," 2 ","2","6-1","Carlos Ulloa","Jon Cowan"
"2021-08-26","AP","1","All Weather Track","Landofthepharaohs"," 3 ","3","10-1","Albert Lopez","Carlos Silva"
"2021-08-26","AP","1","All Weather Track","Pleasant Moon"," 4 ","4","9-5","E. Baird","Fernando Bahena"
"2021-08-26","AP","1","All Weather Track","Chapel Barn"," 5 ","5","3-1","Julio Felix","Eduardo Rodriguez"
"2021-08-26","AP","1","All Weather Track","Young Corbett"," 6 ","6","12-1","Eduardo Gallardo","Leonard Slager"
"2021-08-26","AP","2","All Weather Track","Ruler Daenerys"," 1 ","1","30-1","Eduardo Gallardo","Oscar Sanchez"
"2021-08-26","AP","2","All Weather Track","Valerie Valeski"," 2 ","2","20-1","Rocco Bowen","Thomas Swearingen"
"2021-08-26","AP","2","All Weather Track","Bossy Snow Pea"," 3 ","3","9-2","Jareth Loveberry","Larry Rivelli"
"2021-08-26","AP","2","All Weather Track","Aka Lioness"," 4 ","4","3-1","Isaiah Wiseman","Ingrid Mason"
"2021-08-26","AP","2","All Weather Track","Zip Attack Baby"," 5 ","5","12-1","Javier Tavares","Vance Childers"
"2021-08-26","AP","2","All Weather Track","Ah Leah"," 6 ","6","6-1","Albert Lopez","Hugh Robertson"
"2021-08-26","AP","2","All Weather Track","Bells of Joy"," 7 ","7","2-1","Constantino Roman","Chris Block"
"2021-08-26","AP","2","All Weather Track","Neve de Lua"," 8 ","8","4-1","Chel-c Bailey","Wayne Catalano"
"2021-08-26","AP","3","Turf","Medal of Fact"," 1 ","1","10-1","Declan Carroll","Brian Cook"
"2021-08-26","AP","3","Turf","Richy"," 2 ","2","12-1","Shannon Uske","James Gulick"
"2021-08-26","AP","3","Turf","Here Comes Kyle"," 3 ","3","15-1","Chel-c Bailey","Gary Delong"
"2021-08-26","AP","3","Turf","Kosher Cowboy"," 4 ","4","15-1","Isaiah Wiseman","Joel Zawitz"
"2021-08-26","AP","3","Turf","Midnight Blue Note"," 5 ","5","7-2","Constantino Roman","Michael Reavis"
"2021-08-26","AP","3","Turf","Omar Attack"," 6 ","6","5-1","Jareth Loveberry","Vance Childers"
"2021-08-26","AP","3","Turf","Valiant Vinny"," 7 ","7","3-1","E. Baird","Larry Rivelli"
"2021-08-26","AP","3","Turf","Star of Kodiak"," 8 ","8","4-1","Christopher Emigh","Lori Plasters"
