"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-08-02","CNL","1","Dirt","Siba"," 1 ","1","6-1","Forest Boyce","Carla Morgan"
"2020-08-02","CNL","1","Dirt","Kelly Green"," 2 ","2","8-1","Shannon Uske","Karen Godsey"
"2020-08-02","CNL","1","Dirt","Red Pepper Grill"," 3 ","3","5-2","Alberto Delgado","Dane Kobiskie"
"2020-08-02","CNL","1","Dirt","Nicolar"," 4 ","4","3-1","Tyler Conner","A. Allen, III"
"2020-08-02","CNL","1","Dirt","Who Knows What"," 5 ","5","7-2","Trevor McCarthy","Michael Trombetta"
"2020-08-02","CNL","1","Dirt","Ms Mad Dog"," 6 ","6","5-1","Avery Whisman","Susan Cooney"
"2020-08-02","CNL","2","Inner turf","Eleven It Is"," 1 ","1","5-2","Forest Boyce","Jack Fisher"
"2020-08-02","CNL","2","Inner turf","Toss"," 2 ","2","7-2","Jose Rivera, Jr.","Mario Lorito"
"2020-08-02","CNL","2","Inner turf","Wonder Frolic"," 3 ","3","20-1","Charles Lopez","Jesse Baker"
"2020-08-02","CNL","2","Inner turf","Zipped Code"," 4 ","4","6-1","Jorge Ruiz","Juan Vazquez"
"2020-08-02","CNL","2","Inner turf","No Knock Raid"," 5 ","5","5-1","Trevor McCarthy","A. Allen, III"
"2020-08-02","CNL","2","Inner turf","Southern Cal"," 6 ","6","10-1","Kevin Mendez","Mauricio Nunez"
"2020-08-02","CNL","2","Inner turf","Boppin Anda Weavin"," 7 ","7","3-1","Tyler Conner","Michael Gorham"
"2020-08-02","CNL","3","Inner turf","Deputy Ben"," 1 ","1","10-1","Julio Correa","John Daniel, Jr."
"2020-08-02","CNL","3","Inner turf","More Than Teddy"," 2 ","2","5-1","Jose Rivera, Jr.","Mario Lorito"
"2020-08-02","CNL","3","Inner turf","Hey Griff"," 3 ","3","3-1","Jose Garcia","Patty Burns"
"2020-08-02","CNL","3","Inner turf","Crazy Kater"," 4 ","4","10-1","Jorge Ruiz","Anthony Aguirre"
"2020-08-02","CNL","3","Inner turf","Stunning Baby"," 5 ","5","2-1","Keiber Coa","James Tsirigotis, Jr."
"2020-08-02","CNL","3","Inner turf","Hercules Harbor"," 6 ","6","9-2","Rebecca LaBarre","J. Huffman"
"2020-08-02","CNL","3","Inner turf","Whistle Player"," 7 ","7","12-1","Shannon Uske","John Fennessy"
"2020-08-02","CNL","4","Dirt","The Poser"," 1 ","1","5-1","Tyler Conner","Hamilton Smith"
"2020-08-02","CNL","4","Dirt","Palimpsest"," 2 ","2","10-1","Jose Garcia","Patty Burns"
"2020-08-02","CNL","4","Dirt","Park Ridge Benny"," 3 ","3","3-1","Charles Lopez","Thomas Vance"
"2020-08-02","CNL","4","Dirt","Sky Mischief"," 4 ","4","6-1","Trevor McCarthy","Michael Campbell"
"2020-08-02","CNL","4","Dirt","Betting On Red"," 5 ","5","8-1","Shannon Uske","Don Roberson"
"2020-08-02","CNL","4","Dirt","Colonist"," 6 ","6","7-2","Jose Rivera, Jr.","Alison Escobar"
"2020-08-02","CNL","4","Dirt","Shane's Jewel"," 7 ","7","4-1","Keiber Coa","Jamie Ness"
"2020-08-02","CNL","5","Outer turf","Cyclo"," 1 ","1","4-1","Jorge Ruiz","James Lawrence, II"
"2020-08-02","CNL","5","Outer turf","Palio"," 2 ","2","2-1","Trevor McCarthy","Michael Stidham"
"2020-08-02","CNL","5","Outer turf","Point of Grace"," 3 ","3","10-1","Avery Whisman","Susan Cooney"
