"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-08-20","AP","MAIDEN SPECIAL WEIGHT ","5","Bravo Bravo","9-2"," 1 ","1","FTL","Bernardini"
"2020-08-20","AP","MAIDEN SPECIAL WEIGHT ","5","Quick Tempo","8-1"," 5 ","5","FTL","Tapizar"
"2020-08-20","AP","MAIDEN SPECIAL WEIGHT ","5","Sunshine Line","6-1"," 7 ","7","FTL","Firing Line"
"2020-08-20","CT","ALLOWANCE ","6","Tivano","12-1"," 8 ","8","FTL","Race Day"
"2020-08-20","DED","MAIDEN CLAIMING($10,000) ","3","Ponookies Fast Cash","20-1"," 3 ","3","FTL","Ajs Fast Dash"
"2020-08-20","DED","MAIDEN CLAIMING($5,000) ","5","Tdz Dash of Fortune","5-1"," 2 ","2","FTL","Bodacious Dash"
"2020-08-20","DED","MAIDEN CLAIMING($20,000) ","7","Little Red Rogue","20-1"," 5 ","5","FTL","Heza Fast Rogue"
"2020-08-20","DED","MAIDEN CLAIMING($5,000) ","9","Who Said Dat","8-1"," 2 ","2","FTL","Kas I Said So"
"2020-08-20","DEL","MAIDEN SPECIAL WEIGHT ","4","Golden Ibis (FR)","5-1"," 4 ","4","FTL","Medaglia d'Oro"
"2020-08-20","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Our Commish","7-2"," 2 ","2","FTL","Commissioner"
"2020-08-20","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Mister Aranguiz","12-1"," 3 ","3","FTL","Exaggerator"
"2020-08-20","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Zip the Lip","8-1"," 6 ","6","FTL","Imagining"
"2020-08-20","DEL","WAIVER MAIDEN CLAIMING($20,000) ","8","Scotty Silver","10-1"," 9 ","9","FTL","Alternation"
"2020-08-20","EVD","MAIDEN CLAIMING($10,000) ","2","Hudson Hop","12-1"," 3 ","3","FTL","Custom for Carlos"
"2020-08-20","EVD","MAIDEN CLAIMING($15,000) ","4","Dit","10-1"," 4 ","4","FTL","Goldencents"
"2020-08-20","GG","MAIDEN CLAIMING($8,000) ","7","Strait Up Indian","12-1"," 5 ","5","FTL","Indian Evening"
"2020-08-20","GP","MAIDEN CLAIMING($10,000) ","4","Wellingtons Rose","20-1"," 3 ","3","FTL","Golden Ticket"
"2020-08-20","GP","MAIDEN CLAIMING($10,000) ","4","Clarist","12-1"," 5 ","5","FTL","Anthony's Cross"
"2020-08-20","GP","MAIDEN SPECIAL WEIGHT ","6","Transgression","6-1"," 2 ","2","FTL","Into Mischief"
"2020-08-20","IND","MAIDEN SPECIAL WEIGHT ","4","Khozys Crown","15-1"," 3 ","3","FTL","Khozan"
"2020-08-20","IND","MAIDEN SPECIAL WEIGHT ","4","For Sure","6-1"," 4 ","4","FTL","Nyquist"
"2020-08-20","IND","MAIDEN SPECIAL WEIGHT ","4","Gigi's Gift","9-2"," 5 ","5","FTL","High Cotton"
"2020-08-20","IND","MAIDEN SPECIAL WEIGHT ","4","Bee Fast","6-1"," 8 ","8","FTL","English Channel"
"2020-08-20","IND","MAIDEN CLAIMING($5,000) ","6","Shawsy","3-1"," 7 ","7","FTL","The Big Beast"
"2020-08-20","IND","ALLOWANCE ","7","Landon","20-1"," 4 ","4","FTL","Pioneerof the Nile"
"2020-08-20","LRL","STARTER OPTIONAL CLAIMING($25,000) ","5","Glad Rock (GER)","5-1"," 3 ","3","FTL","Soldier Hollow*GB"
"2020-08-20","LRL","MAIDEN CLAIMING($14,000) ","7","Infinity","20-1"," 9 ","9","FTL","Seville*Ger"
"2020-08-20","PID","MAIDEN CLAIMING($15,000) ","1","I'm Just Laughing","9-2"," 5 ","5","FTL","Got the Last Laugh"
"2020-08-20","PID","MAIDEN CLAIMING($15,000) ","1","Fudge","5-1"," 7 ","7","FTL","Twirling Candy"
"2020-08-20","PID","CLAIMING($6,250) ","2","Act Like a Lady","7-5"," 1 ","1","FTL","Bayern"
"2020-08-20","PID","ALLOWANCE ","3","Swat Party","3-1"," 5 ","5","FTL","Maclean's Music"
"2020-08-20","RET","MAIDEN CLAIMING($10,000) ","3","Cocos Creek","20-1"," 8 ","8","FTL","Inseperable"
"2020-08-20","RET","MAIDEN CLAIMING($10,000) ","4","Shakeemupred","20-1"," 5 ","5","FTL","Red Oak Special"
"2020-08-20","RET","MAIDEN CLAIMING($10,000) ","4","Feature de La Jolla","15-1"," 8 ","8","FTL","Feature On the Ritz"
"2020-08-20","RET","MAIDEN CLAIMING($20,000) ","6","Miss Money Flying","20-1"," 2 ","2","FTL","Flyingwitheagles"
"2020-08-20","RET","MAIDEN CLAIMING($20,000) ","6","Dbd Orient Express","8-1","10 ","10","FTL","Freighttrain B"
"2020-08-20","RET","MAIDEN ","10","Swingin Good Reason","8-1"," 2 ","2","FTL","Good Reason Sa"
"2020-08-20","RET","MAIDEN ","10","Furyocious","12-1"," 8 ","8","FTL","Furyofthewind"
