"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-14","ALB","1","Dirt","Cha Ching Charlie"," 1 ","1","5-1","Francisco Amparan","Greg Green"
"2021-08-14","ALB","1","Dirt","Spinning Red"," 2 ","2","15-1","Enrique Garcia","Pedro Gomez"
"2021-08-14","ALB","1","Dirt","Alsono's Hunter"," 3 ","3","15-1","Alejandro Medellin","Emilio Cadena, Jr."
"2021-08-14","ALB","1","Dirt","Wheres Brayden"," 4 ","4","3-1","Enrique Gomez","Greg Green"
"2021-08-14","ALB","1","Dirt","Action Junky"," 5 ","5","4-1","Roimes Chirinos","Todd Fincher"
"2021-08-14","ALB","1","Dirt","Shelly d'Oro"," 6 ","6","8-1","Edgar Martinez","Leroy Fincher"
"2021-08-14","ALB","1","Dirt","Reads Pet Zenon"," 7 ","7","7-2","Maria Baca","Dallas Barton"
"2021-08-14","ALB","1","Dirt","Red Chile"," 8 ","8","12-1","J. Villanueva","George Marquez"
"2021-08-14","ALB","1","Dirt","Foxy Red"," 9 ","9","10-1","Alfredo Sigala","Terri Rust"
"2021-08-14","ALB","2","Dirt","Greenbrier"," 1 ","1","8-1","Luis Rodriguez","Nancy Summers"
"2021-08-14","ALB","2","Dirt","Destiny One"," 2 ","2","12-1","Enrique Garcia","Jose Gonzalez, Jr."
"2021-08-14","ALB","2","Dirt","Abetemarco"," 3 ","3","15-1","Gustavo Herrera","Pedro Gomez"
"2021-08-14","ALB","2","Dirt","Ministertomyheart"," 4 ","4","3-1","Alejandro Medellin","Frankie Martinez"
"2021-08-14","ALB","2","Dirt","Time to Rumble"," 5 ","5","15-1","Erick Medellin","Albert Araiza"
"2021-08-14","ALB","2","Dirt","Square Root"," 6 ","6","7-2","Luis Colon","Justin Evans"
"2021-08-14","ALB","2","Dirt","Remember the Bull"," 7 ","7","15-1","Christian Ramos","Bernadette Barrios"
"2021-08-14","ALB","2","Dirt","Cebolla"," 8 ","8","6-1","J. Villanueva","George Marquez"
"2021-08-14","ALB","2","Dirt","Extremely Wicked"," 9 ","9","9-2","Rigo Sarmiento","Justin Evans"
"2021-08-14","ALB","3","Dirt","Brickbat"," 1 ","1","15-1","Enrique Garcia","Dayson LaVanway"
"2021-08-14","ALB","3","Dirt","Lil Latigo"," 2 ","2","4-1","Daniel Vergara","Dayson LaVanway"
"2021-08-14","ALB","3","Dirt","Iza Daddy"," 3 ","3","6-1","Francisco Amparan","Greg Green"
"2021-08-14","ALB","3","Dirt","Out On Saturday"," 4 ","4","8-1","Luis Rodriguez","Raymond Valerio"
"2021-08-14","ALB","3","Dirt","Sharpshootingeorge"," 5 ","5","20-1","Gustavo Herrera","Jeff Hudson"
"2021-08-14","ALB","3","Dirt","Bashful Bob"," 6 ","6","20-1","Christian Ramos","Arturo Chavez"
"2021-08-14","ALB","3","Dirt","Purely Political"," 7 ","7","8-1","Enrique Gomez","Dick Cappellucci"
"2021-08-14","ALB","3","Dirt","Fire When Ready"," 8 ","8","3-1","Duane Sterling","Nancy Summers"
"2021-08-14","ALB","3","Dirt","Sexy Dexy"," 9 ","9","10-1","Alfredo Sigala","Sherry Armstrong"
"2021-08-14","ALB","3","Dirt","Bean and the Bug","10 ","10","5-1","Alejandro Medellin","Martin Valdez-Cabral, Jr."
"2021-08-14","ALB","3","Dirt","Brozilian (BRZ)","11 ","11","20-1","J. Villanueva","George Marquez"
"2021-08-14","ALB","3","Dirt","Jen's Big O","12 ","12","20-1","Luis Rodriguez","Robert Gherardi"
"2021-08-14","ALB","4","Dirt","You Buy I Fly V"," 1 ","1","10-1","Juan Rivas","Adam Archuleta"
"2021-08-14","ALB","4","Dirt","J Boy A"," 2 ","2","8-1","Reyes Gomez","Thomas Gonzales"
"2021-08-14","ALB","4","Dirt","Nicos First Cartel"," 3 ","3","3-1","Alejandro Medellin","Jesus Carrete"
"2021-08-14","ALB","4","Dirt","Madewell"," 4 ","4","5-2","Maria Baca","Bernard Baca"
"2021-08-14","ALB","4","Dirt","Hez Fabulous"," 5 ","5","12-1","Enrique Garcia","Jose Gonzalez, Jr."
"2021-08-14","ALB","4","Dirt","Illtakeyouforaride"," 6 ","6","6-1","Kelsi Purcell","Michael Joiner"
"2021-08-14","ALB","4","Dirt","Breaking New Ground"," 7 ","7","4-1","Alfredo Sigala","Todd Fincher"
"2021-08-14","ALB","4","Dirt","Sombra Negra"," 8 ","8","15-1","Daniel Torres","Dayson LaVanway"
"2021-08-14","ALB","5","Dirt","Honey Lynn Perry"," 1 ","1","20-1","Edwuin Lujan","Adam Archuleta"
"2021-08-14","ALB","5","Dirt","Jess a Hot Babe"," 2 ","2","20-1","Joseph Belloc, Jr.","Umberto Belloc"
"2021-08-14","ALB","5","Dirt","Dawns Early Light"," 3 ","3","15-1","Jimmy Coates","Dick Wellborn"
"2021-08-14","ALB","5","Dirt","Hs Golden Eagle"," 4 ","4","3-1","Marcelo Barraza","Javier Duarte"
"2021-08-14","ALB","5","Dirt","Ma Payola"," 5 ","5","4-1","Edgar Martinez","David Gomez-Barraza"
"2021-08-14","ALB","5","Dirt","Dj Heartbreaker"," 6 ","6","9-2","Daniel Torres","Joel Gutierrez"
"2021-08-14","ALB","5","Dirt","Antinori"," 7 ","7","6-1","Adrian Ramos","Eric Valenzuela"
"2021-08-14","ALB","5","Dirt","Corona a Chicks"," 8 ","8","12-1","Paul Nieto","Omar Vargas"
"2021-08-14","ALB","5","Dirt","Romeos Ransom"," 9 ","9","10-1","Luis Guerrero","Lonnie Vaughn"
"2021-08-14","ALB","5","Dirt","Daddys Fly Too","10 ","10","8-1","Omar Iturralde","Luis Iturralde"
"2021-08-14","ALB","5","Dirt","Miss Hussy Cartel","11 ","11","20-1","Daniel Torres","Hector Chavez"
"2021-08-14","ALB","5","Dirt","Sweetyisrite","12 ","12","20-1","Marcelo Barraza","Lonnie Vaughn"
"2021-08-14","ALB","6","Dirt","Moonspiracy"," 1 ","1","10-1","Edwuin Lujan","Aurelio Valdez"
"2021-08-14","ALB","6","Dirt","Slr Woodrow F Call"," 2 ","2","15-1","Reyes Gomez","Michael Barber"
"2021-08-14","ALB","6","Dirt","Sissy One"," 3 ","3","3-1","Oscar Andrade, Jr.","Javier Montoya"
"2021-08-14","ALB","6","Dirt","The Maui Diamond"," 4 ","4","20-1","Juan Pulido","Larry Chavez"
"2021-08-14","ALB","6","Dirt","Blek On Corona"," 5 ","5","20-1","Luis Guerrero","Bernadette Barrios"
"2021-08-14","ALB","6","Dirt","Whatta Racy Knockout"," 6 ","6","4-1","Adrian Ramos","Marco Flores"
"2021-08-14","ALB","6","Dirt","No Mas Menudos"," 7 ","7","20-1","Daniel Torres","Hermenegildo Aldavaz"
"2021-08-14","ALB","6","Dirt","Western Sandman"," 8 ","8","9-2","Marcelo Barraza","Lonnie Vaughn"
"2021-08-14","ALB","6","Dirt","Rosies Bolt"," 9 ","9","6-1","Porfirio Cano","Robert Gherardi"
"2021-08-14","ALB","6","Dirt","Wickednwild Eagle","10 ","10","20-1","Erik Lujan","Francis Meza"
"2021-08-14","ALB","6","Dirt","Jess Milk Money","11 ","11","8-1","Paul Nieto","Edgar Moreno"
"2021-08-14","ALB","6","Dirt","Blue Riband","12 ","12","20-1","Martin Felix","Jose DeHerrera"
"2021-08-14","ALB","7","Dirt","Whole Lot of Gumbo"," 1 ","1","12-1","Adrian Ramos","Eric Valenzuela"
"2021-08-14","ALB","7","Dirt","Shes Already Famous"," 2 ","2","15-1","Emilio Tapia","Wesley Giles"
"2021-08-14","ALB","7","Dirt","Key to Sooper Duper"," 3 ","3","20-1","Brian Barraza","Richard Quintana"
