"Track","RaceNumber","HorsesRunning"
"AP","1","9"
"AP","3","9"
"AP","4","13"
"AP","5","9"
"AP","6","10"
"AP","7","12"
"AP","8","9"
"ARP","2","9"
"ARP","6","9"
"BEL","4","9"
"BEL","7","11"
"BEL","9","16"
"BTP","1","9"
"BTP","4","12"
"CD","1","9"
"CD","6","11"
"CD","9","11"
"CD","10","15"
"CT","3","9"
"EQA","1","14"
"EQA","2","10"
"EQA","3","14"
"EQA","4","11"
"EQA","5","9"
"GG","2","9"
"GG","7","9"
"GG","8","9"
"GP","1","9"
"GP","4","11"
"GP","5","14"
"GP","7","11"
"GP","9","10"
"LRC","4","9"
"LRC","8","9"
"LRL","1","10"
"LRL","3","9"
"LRL","6","14"
"LRL","8","10"
"LRL","9","14"
"LS","3","10"
"LS","4","10"
"LS","5","10"
"LS","6","10"
"LS","7","10"
"LS","8","10"
"LS","9","10"
"LS","10","10"
"LS","11","10"
"LS","12","10"
"MTH","1","10"
"MTH","3","9"
"MTH","4","11"
"MTH","5","11"
"MTH","7","11"
"MTH","8","11"
"MTH","9","9"
"PEN","2","12"
"PRM","2","11"
"PRM","3","11"
"PRM","4","10"
"RP","8","10"
"WRD","2","9"
"WRD","5","10"
"WRD","10","10"
