"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2022-01-11","LAD","1","Dirt","Eagles Dynasty"," 1 ","1","5-1","Mario Trujillo","Jailinne Venzor"
"2022-01-11","LAD","1","Dirt","Ice Opener"," 2 ","2","7-2","Arturo Alvarez","Raul Rodriguez"
"2022-01-11","LAD","1","Dirt","Perry Quick P"," 3 ","3","6-1","Ricardo Hernandez, Jr.","Jose Carrizales"
"2022-01-11","LAD","1","Dirt","Severene"," 4 ","4","3-1","Clayton Garcia","Janessa Muniz"
"2022-01-11","LAD","1","Dirt","Anointed to Win"," 5 ","5","5-2","Ubaldo Luna","Teddy Guy, Jr."
"2022-01-11","LAD","1","Dirt","Julies Lil Rogue"," 6 ","6","4-1","Bobby Ransom","Noe Sanchez"
"2022-01-11","LAD","2","Dirt","Tdz Toast to Blue"," 1 ","1","7-2","Rolando Cabrera","Guadalupe Garza, Jr."
"2022-01-11","LAD","2","Dirt","Ar Jess Domination"," 2 ","2","5-2","Arturo Alvarez","Manuel Pizana"
"2022-01-11","LAD","2","Dirt","Santa Juana Power"," 3 ","3","2-1","Ricardo Hernandez, Jr.","Jose Carrizales"
"2022-01-11","LAD","2","Dirt","Pips Caliente"," 4 ","4","3-1","Floriberto Maldonado","Don Poteet"
"2022-01-11","LAD","2","Dirt","Okie Hombre"," 5 ","5","5-1","Bobby Ransom","Don Poteet"
"2022-01-11","LAD","3","Dirt","Mia Forever Cash"," 1 ","1","12-1","Jasiel Aquino","Ruben Chavez"
"2022-01-11","LAD","3","Dirt","Magic Mayo"," 2 ","2","6-1","David Alvarez","Jacobo Mejia"
"2022-01-11","LAD","3","Dirt","Jrs Heza Hot Tee"," 3 ","3","5-2","Arturo Alvarez","Jailinne Venzor"
"2022-01-11","LAD","3","Dirt","Easy But Fast"," 4 ","4","5-1","Ubaldo Luna","Teddy Guy, Jr."
"2022-01-11","LAD","3","Dirt","Dd Cricket"," 5 ","5","7-2","Enrique Gonzalez","Salvador Flores"
"2022-01-11","LAD","3","Dirt","Waving Chick"," 6 ","6","9-5","Bobby Ransom","Fernando Lopez"
"2022-01-11","LAD","4","Dirt","Fdd Abcallie Grand"," 1 ","1","9-2","Ubaldo Luna","Benjamin Wilbanks"
"2022-01-11","LAD","4","Dirt","Angel Prize"," 2 ","2","5-2","Armando Ramirez","Justin Powell"
"2022-01-11","LAD","4","Dirt","Tf Dynastys Runaway"," 3 ","3","5-1","Jasiel Aquino","Benjamin Wilbanks"
