"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-04-27","FP","MAIDEN SPECIAL WEIGHT ","5","Lindalouimage","10-1"," 3 ","3","FTL","I Want Revenge"
"2021-04-27","FP","MAIDEN SPECIAL WEIGHT ","5","My Perfect Wings","12-1"," 5 ","5","FTL","Ghaaleb"
"2021-04-27","FP","MAIDEN SPECIAL WEIGHT ","5","Second Hand Attack","12-1"," 7 ","7","FTL","Forest Attack"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","6","Princess Consuela","6-1"," 2 ","2","FTL","Majestic Harbor"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","6","Mrsinatraglorylady","15-1"," 4 ","4","FTL","Mr. Sinatra"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","6","Quick and Easy","10-1"," 5 ","5","FTL","What Now"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","8","House Keeper","8-1"," 3 ","3","FTL","Monba"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","8","Hashtag too Fast","30-1"," 9 ","9","FTL","Notional"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","8","K to the Camp","15-1","10 ","10","FTL","Wolfcamp"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","9","Tradeoff","15-1"," 1 ","1","FTL","Liam's Map"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","9","Southern Rags","8-1"," 3 ","3","FTL","Union Rags"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","9","National Road","7-5"," 5 ","5","FTL","Quality Road"
"2021-04-27","IND","MAIDEN SPECIAL WEIGHT ","9","Yankee Mischief","20-1"," 8 ","8","FTL","Can the Man"
"2021-04-27","PRX","MAIDEN CLAIMING($10,000) ","1","Tiz Effective","3-1"," 4 ","4","FTL","Effinex"
"2021-04-27","PRX","MAIDEN SPECIAL WEIGHT ","7","Because I Can","4-1"," 2 ","2","FTL","Golden Lad"
"2021-04-27","TDN","MAIDEN SPECIAL WEIGHT ","1","March Magic","8-1"," 7 ","7","FTL","Lightnin N Thunder"
"2021-04-27","TDN","MAIDEN SPECIAL WEIGHT ","8","Count Brian","8-1"," 1 ","1","FTL","Girolamo"
"2021-04-27","TDN","MAIDEN SPECIAL WEIGHT ","8","Flat Out of Credit","7-2"," 5 ","5","FTL","Flat Out"
"2021-04-27","WRD","MAIDEN CLAIMING($7,500) ","1","Desk Pop","3-1"," 1 ","1","FTL","Langfuhr"
"2021-04-27","WRD","MAIDEN CLAIMING($7,500) ","1","Candy Baron","5-2"," 4 ","4","FTL","Candy Ride*Arg"
"2021-04-27","WRD","CLAIMING($15,000) ","2","Oklahoma Swing","12-1"," 3 ","3","FTL","The Visualiser"
"2021-04-27","WRD","MAIDEN SPECIAL WEIGHT ","3","Oh Danny Girl","15-1"," 2 ","2","FTL","Tactical Cat"
"2021-04-27","WRD","MAIDEN SPECIAL WEIGHT ","3","Black Magic Lady","3-1"," 3 ","3","FTL","Wicked Strong"
"2021-04-27","WRD","MAIDEN SPECIAL WEIGHT ","3","Meta Lady","8-1"," 4 ","4","FTL","Metaboss"
"2021-04-27","WRD","MAIDEN SPECIAL WEIGHT ","3","Sailing Along","4-1"," 6 ","6","FTL","Mr. Besilu"
"2021-04-27","WRD","MAIDEN CLAIMING($15,000) ","7","Slick Ray","5-1"," 5 ","5","FTL","Waupaca"
"2021-04-27","WRD","MAIDEN CLAIMING($15,000) ","7","Minco","12-1"," 6 ","6","FTL","Tactical Cat"
"2021-04-27","WRD","MAIDEN CLAIMING($7,500) ","9","Kashmere Play","12-1"," 1 ","1","FTL","Shoer of Power"
"2021-04-27","WRD","MAIDEN CLAIMING($7,500) ","9","Blairs Gal","10-1"," 2 ","2","FTL","Rattlesnake Bridge"
"2021-04-27","WRD","MAIDEN CLAIMING($7,500) ","9","Pearly","5-2"," 7 ","7","FTL","Magna Graduate"
